timestamp,kw_energy_consumption,prediction
2011-01-01 00:00:00,53.0,53.0
2011-01-01 01:00:00,44.0,44.0
2011-01-01 02:00:00,20.0,20.0
2011-01-01 03:00:00,16.0,16.0
2011-01-01 04:00:00,17.0,18.8
2011-01-01 05:00:00,20.0,18.259999999999998
2011-01-01 06:00:00,29.0,29.0
2011-01-01 07:00:00,50.0,50.0
2011-01-01 08:00:00,96.0,96.0
2011-01-01 09:00:00,137.0,137.0
2011-01-01 10:00:00,220.0,220.0
2011-01-01 11:00:00,296.0,296.0
2011-01-01 12:00:00,332.0,332.0
2011-01-01 13:00:00,311.0,311.0
2011-01-01 14:00:00,320.0,320.0
2011-01-01 15:00:00,312.0,312.0
2011-01-01 16:00:00,280.0,280.0
2011-01-01 17:00:00,254.0,254.0
2011-01-01 18:00:00,226.0,226.0
2011-01-01 19:00:00,204.0,204.0
2011-01-01 20:00:00,149.0,149.0
2011-01-01 21:00:00,120.0,120.0
2011-01-01 22:00:00,87.0,87.0
2011-01-01 23:00:00,59.0,50.209999999999994
2011-01-02 00:00:00,32.0,50.209999999999994
2011-01-02 01:00:00,28.0,18.781999999999996
2011-01-02 02:00:00,32.0,18.781999999999996
2011-01-02 03:00:00,15.0,18.781999999999996
2011-01-02 04:00:00,23.0,17.647399999999998
2011-01-02 05:00:00,31.0,27.991699999999998
2011-01-02 06:00:00,41.0,50.209999999999994
2011-01-02 07:00:00,88.0,96.0
2011-01-02 08:00:00,132.0,137.0
2011-01-02 09:00:00,158.0,221.8
2011-01-02 10:00:00,315.0,332.0
2011-01-02 11:00:00,362.0,332.0
2011-01-02 12:00:00,376.0,313.73299999999995
2011-01-02 13:00:00,399.0,313.73299999999995
2011-01-02 14:00:00,442.0,442.0
2011-01-02 15:00:00,446.0,446.0
2011-01-02 16:00:00,404.0,254.0
2011-01-02 17:00:00,344.0,221.8
2011-01-02 18:00:00,271.0,204.0
2011-01-02 19:00:00,212.0,151.7
2011-01-02 20:00:00,158.0,120.0
2011-01-02 21:00:00,108.0,87.3
2011-01-02 22:00:00,79.0,59.0
2011-01-02 23:00:00,51.0,28.894189999999995
2011-01-03 00:00:00,49.0,28.894189999999995
2011-01-03 01:00:00,23.0,17.647399999999998
2011-01-03 02:00:00,32.0,17.647399999999998
2011-01-03 03:00:00,31.0,31.0
2011-01-03 04:00:00,29.0,29.0
2011-01-03 05:00:00,60.0,60.0
2011-01-03 06:00:00,141.0,141.0
2011-01-03 07:00:00,249.0,249.0
2011-01-03 08:00:00,217.0,217.0
2011-01-03 09:00:00,272.0,272.0
2011-01-03 10:00:00,265.0,265.0
2011-01-03 11:00:00,306.0,306.0
2011-01-03 12:00:00,326.0,326.0
2011-01-03 13:00:00,344.0,344.0
2011-01-03 14:00:00,426.0,426.0
2011-01-03 15:00:00,466.0,466.0
2011-01-03 16:00:00,471.0,471.0
2011-01-03 17:00:00,420.0,420.0
2011-01-03 18:00:00,246.0,246.0
2011-01-03 19:00:00,165.0,165.0
2011-01-03 20:00:00,153.0,153.0
2011-01-03 21:00:00,108.0,108.0
2011-01-03 22:00:00,87.0,50.01289999999999
2011-01-03 23:00:00,72.0,72.0
2011-01-04 00:00:00,42.0,29.218195018999992
2011-01-04 01:00:00,30.0,29.218195018999992
2011-01-04 02:00:00,22.0,29.452736513299993
2011-01-04 03:00:00,25.0,27.216915559309996
2011-01-04 04:00:00,45.0,17.647399999999998
2011-01-04 05:00:00,67.0,138.2
2011-01-04 06:00:00,164.0,248.09999999999997
2011-01-04 07:00:00,271.0,213.49999999999997
2011-01-04 08:00:00,245.0,269.88699999999994
2011-01-04 09:00:00,301.0,269.88699999999994
2011-01-04 10:00:00,264.0,304.5
2011-01-04 11:00:00,271.0,304.5
2011-01-04 12:00:00,270.0,330.2
2011-01-04 13:00:00,321.0,313.73299999999995
2011-01-04 14:00:00,385.0,467.5
2011-01-04 15:00:00,433.0,404.0
2011-01-04 16:00:00,495.0,424.2
2011-01-04 17:00:00,449.0,247.16999999999996
2011-01-04 18:00:00,305.0,213.49999999999997
2011-01-04 19:00:00,176.0,153.41299999999998
2011-01-04 20:00:00,147.0,108.0
2011-01-04 21:00:00,105.0,85.46699999999998
2011-01-04 22:00:00,100.0,48.50902999999999
2011-01-04 23:00:00,63.0,26.551840891516996
2011-01-05 00:00:00,41.0,26.551840891516996
2011-01-05 01:00:00,31.0,26.551840891516996
2011-01-05 02:00:00,31.0,27.886288624061898
2011-01-05 03:00:00,34.0,28.820402036843326
2011-01-05 04:00:00,47.0,28.820402036843326
2011-01-05 05:00:00,51.0,140.83999999999997
2011-01-05 06:00:00,140.0,247.16999999999996
2011-01-05 07:00:00,245.0,213.49999999999997
2011-01-05 08:00:00,232.0,304.65
2011-01-05 09:00:00,253.0,270.15463
2011-01-05 10:00:00,267.0,270.15463
2011-01-05 11:00:00,277.0,269.208241
2011-01-05 12:00:00,264.0,315.91309999999993
2011-01-05 13:00:00,289.0,315.91309999999993
2011-01-05 14:00:00,319.0,315.91309999999993
2011-01-05 15:00:00,413.0,495.0
2011-01-05 16:00:00,433.0,444.93999999999994
2011-01-05 17:00:00,378.0,269.208241
2011-01-05 18:00:00,240.0,176.0
2011-01-05 19:00:00,196.0,153.41299999999998
2011-01-05 20:00:00,161.0,107.1
2011-01-05 21:00:00,118.0,85.46699999999998
2011-01-05 22:00:00,89.0,60.41
