timestamp,kw_energy_consumption,prediction
2011-04-12 14:00:00,203.0,203.0
2011-04-12 15:00:00,179.0,179.0
2011-04-12 16:00:00,217.0,217.0
2011-04-12 17:00:00,209.0,209.0
2011-04-12 18:00:00,139.0,139.0
2011-04-12 19:00:00,65.0,65.0
2011-04-12 20:00:00,54.0,54.0
2011-04-12 21:00:00,50.0,50.0
2011-04-12 22:00:00,29.0,29.0
2011-04-12 23:00:00,26.0,26.0
2011-04-13 00:00:00,11.0,11.0
2011-04-13 01:00:00,4.0,4.0
2011-04-13 02:00:00,3.0,3.0
2011-04-13 03:00:00,10.0,10.0
2011-04-13 04:00:00,20.0,20.0
2011-04-13 05:00:00,101.0,101.0
2011-04-13 06:00:00,219.0,219.0
2011-04-13 07:00:00,356.0,356.0
2011-04-13 08:00:00,262.0,262.0
2011-04-13 09:00:00,255.0,255.0
2011-04-13 10:00:00,212.0,212.0
2011-04-13 11:00:00,190.0,190.0
2011-04-13 12:00:00,163.0,163.0
2011-04-13 13:00:00,169.0,169.0
2011-04-13 14:00:00,176.0,176.0
2011-04-13 15:00:00,192.0,214.74399999999994
2011-04-13 16:00:00,152.0,214.74399999999994
2011-04-13 17:00:00,189.0,139.0
2011-04-13 18:00:00,130.0,65.0
2011-04-13 19:00:00,83.0,52.8
2011-04-13 20:00:00,55.0,52.8
2011-04-13 21:00:00,35.0,28.099999999999998
2011-04-13 22:00:00,26.0,28.099999999999998
2011-04-13 23:00:00,31.0,13.489999999999998
2011-04-14 00:00:00,4.0,3.6999999999999997
2011-04-14 01:00:00,2.0,3.79
2011-04-14 02:00:00,5.0,13.489999999999998
2011-04-14 03:00:00,13.0,13.489999999999998
2011-04-14 04:00:00,18.0,101.0
2011-04-14 05:00:00,112.0,214.74399999999994
2011-04-14 06:00:00,210.0,356.0
2011-04-14 07:00:00,359.0,262.0
2011-04-14 08:00:00,249.0,255.0
2011-04-14 09:00:00,236.0,213.32079999999996
2011-04-14 10:00:00,222.0,190.11999999999998
2011-04-14 11:00:00,160.0,163.0
2011-04-14 12:00:00,200.0,176.0
2011-04-14 13:00:00,204.0,176.0
2011-04-14 14:00:00,205.0,190.11999999999998
2011-04-14 15:00:00,211.0,152.0
2011-04-14 16:00:00,220.0,190.11999999999998
2011-04-14 17:00:00,205.0,205.0
2011-04-14 18:00:00,153.0,153.0
2011-04-14 19:00:00,85.0,85.0
2011-04-14 20:00:00,66.0,66.0
2011-04-14 21:00:00,48.0,48.0
2011-04-14 22:00:00,38.0,38.0
2011-04-14 23:00:00,22.0,22.0
2011-04-15 00:00:00,17.0,17.0
2011-04-15 01:00:00,5.0,5.0
2011-04-15 02:00:00,4.0,4.0
2011-04-15 03:00:00,9.0,9.0
2011-04-15 04:00:00,20.0,20.0
2011-04-15 05:00:00,90.0,90.0
2011-04-15 06:00:00,204.0,204.0
2011-04-15 07:00:00,339.0,339.0
2011-04-15 08:00:00,271.0,271.0
2011-04-15 09:00:00,221.0,221.0
2011-04-15 10:00:00,219.0,219.0
2011-04-15 11:00:00,194.0,194.0
2011-04-15 12:00:00,201.0,200.93056699999994
2011-04-15 13:00:00,191.0,200.95139689999996
2011-04-15 14:00:00,219.0,214.53719199999995
2011-04-15 15:00:00,236.0,221.27999999999997
2011-04-15 16:00:00,234.0,200.95139689999996
2011-04-15 17:00:00,191.0,152.29999999999998
2011-04-15 18:00:00,199.0,83.6
2011-04-15 19:00:00,110.0,65.3
2011-04-15 20:00:00,79.0,51.82199999999999
2011-04-15 21:00:00,63.0,35.9
2011-04-15 22:00:00,34.0,26.570299999999996
2011-04-15 23:00:00,38.0,15.444854299999998
2011-04-16 00:00:00,13.0,4.100778999999999
2011-04-16 01:00:00,3.0,4.100778999999999
2011-04-16 02:00:00,8.0,14.711398009999998
2011-04-16 03:00:00,10.0,12.697978606999998
2011-04-16 04:00:00,9.0,90.0
2011-04-16 05:00:00,27.0,200.36597782999996
2011-04-16 06:00:00,63.0,339.0
2011-04-16 07:00:00,130.0,264.7
2011-04-16 08:00:00,162.0,221.27999999999997
2011-04-16 09:00:00,215.0,215.87603439999998
2011-04-16 10:00:00,226.0,200.36597782999996
2011-04-16 11:00:00,245.0,200.36597782999996
2011-04-16 12:00:00,255.0,190.56879999999995
2011-04-16 13:00:00,215.0,215.61322407999998
2011-04-16 14:00:00,183.0,238.27999999999997
2011-04-16 15:00:00,175.0,238.27999999999997
2011-04-16 16:00:00,183.0,188.29815999999997
2011-04-16 17:00:00,128.0,200.36597782999996
2011-04-16 18:00:00,140.0,106.00999999999998
2011-04-16 19:00:00,92.0,82.21999999999998
2011-04-16 20:00:00,65.0,64.12699999999998
2011-04-16 21:00:00,56.0,28.259446999999994
2011-04-16 22:00:00,53.0,28.259446999999994
2011-04-16 23:00:00,28.0,11.022009517429996
2011-04-17 00:00:00,7.0,3.7705452999999993
2011-04-17 01:00:00,12.0,4.73938171
2011-04-17 02:00:00,4.0,11.315406662200996
2011-04-17 03:00:00,9.0,11.315406662200996
2011-04-17 04:00:00,11.0,28.181612899999998
2011-04-17 05:00:00,16.0,64.38889999999998
2011-04-17 06:00:00,47.0,132.487
2011-04-17 07:00:00,96.0,162.07
2011-04-17 08:00:00,118.0,215.42925685599997
2011-04-17 09:00:00,136.0,222.69599999999997
2011-04-17 10:00:00,238.0,238.27999999999997
2011-04-17 11:00:00,206.0,253.73999999999998
2011-04-17 12:00:00,234.0,212.60047979919995
2011-04-17 13:00:00,197.0,186.70871199999996
2011-04-17 14:00:00,206.0,175.7
2011-04-17 15:00:00,175.0,186.70871199999996
2011-04-17 16:00:00,159.0,186.70871199999996
2011-04-17 17:00:00,134.0,148.60999999999999
2011-04-17 18:00:00,127.0,92.22
2011-04-17 19:00:00,92.0,64.38889999999998
2011-04-17 20:00:00,69.0,53.052779999999984
2011-04-17 21:00:00,46.0,28.181612899999998
2011-04-17 22:00:00,31.0,28.181612899999998
2011-04-17 23:00:00,33.0,12.314184485134941
2011-04-18 00:00:00,3.0,4.517567197
2011-04-18 01:00:00,1.0,4.0622970379
2011-04-18 02:00:00,4.0,12.314184485134941
2011-04-18 03:00:00,9.0,12.314184485134941
2011-04-18 04:00:00,19.0,11.319929139594457
2011-04-18 05:00:00,104.0,41.5697
2011-04-18 06:00:00,186.0,92.154
2011-04-18 07:00:00,339.0,118.0
2011-04-18 08:00:00,250.0,131.675041
2011-04-18 09:00:00,235.0,236.93719999999996
2011-04-18 10:00:00,219.0,210.62033585943993
2011-04-18 11:00:00,208.0,236.35603999999995
2011-04-18 12:00:00,183.0,199.35618448099996
2011-04-18 13:00:00,199.0,211.59396457112555
2011-04-18 14:00:00,171.0,175.48999999999998
2011-04-18 15:00:00,162.0,211.59396457112555
2011-04-18 16:00:00,191.0,211.59396457112555
2011-04-18 17:00:00,157.0,131.675041
2011-04-18 18:00:00,116.0,65.77222999999998
2011-04-18 19:00:00,82.0,53.052779999999984
2011-04-18 20:00:00,72.0,53.052779999999984
2011-04-18 21:00:00,43.0,30.218990321
2011-04-18 22:00:00,26.0,30.218990321
2011-04-18 23:00:00,22.0,3.4005255485709993
2011-04-19 00:00:00,9.0,3.4005255485709993
2011-04-19 01:00:00,4.0,3.4005255485709993
2011-04-19 02:00:00,3.0,12.23676527840128
2011-04-19 03:00:00,8.0,12.23676527840128
2011-04-19 04:00:00,21.0,105.40699999999998
2011-04-19 05:00:00,103.0,211.59396457112555
2011-04-19 06:00:00,208.0,339.0
2011-04-19 07:00:00,324.0,264.7
2011-04-19 08:00:00,219.0,236.35603999999995
2011-04-19 09:00:00,219.0,213.0610426398515
