timestamp,kw_energy_consumption,prediction
2011-03-14 00:00:00,8.0,8.0
2011-03-14 01:00:00,7.0,7.0
2011-03-14 02:00:00,17.0,7.699999999999999
2011-03-14 03:00:00,18.0,17.0
2011-03-14 04:00:00,29.0,18.0
2011-03-14 05:00:00,71.0,71.0
2011-03-14 06:00:00,155.0,155.0
2011-03-14 07:00:00,308.0,308.0
2011-03-14 08:00:00,203.0,203.0
2011-03-14 09:00:00,158.0,158.0
2011-03-14 10:00:00,152.0,152.0
2011-03-14 11:00:00,163.0,152.0
2011-03-14 12:00:00,170.0,163.0
2011-03-14 13:00:00,154.0,170.0
2011-03-14 14:00:00,159.0,154.7
2011-03-14 15:00:00,170.0,158.29999999999998
2011-03-14 16:00:00,186.0,170.0
2011-03-14 17:00:00,162.0,186.0
2011-03-14 18:00:00,135.0,135.0
2011-03-14 19:00:00,95.0,95.0
2011-03-14 20:00:00,62.0,62.0
2011-03-14 21:00:00,68.0,68.0
2011-03-14 22:00:00,32.0,32.0
2011-03-14 23:00:00,23.0,7.699999999999999
2011-03-15 00:00:00,11.0,7.699999999999999
2011-03-15 01:00:00,11.0,7.699999999999999
2011-03-15 02:00:00,14.0,18.0
2011-03-15 03:00:00,19.0,29.0
2011-03-15 04:00:00,29.0,71.0
2011-03-15 05:00:00,78.0,154.7
2011-03-15 06:00:00,149.0,308.0
2011-03-15 07:00:00,275.0,203.0
2011-03-15 08:00:00,221.0,158.29999999999998
2011-03-15 09:00:00,129.0,152.0
2011-03-15 10:00:00,169.0,162.7
2011-03-15 11:00:00,170.0,169.7
2011-03-15 12:00:00,193.0,154.7
2011-03-15 13:00:00,150.0,158.29999999999998
2011-03-15 14:00:00,207.0,149.3
2011-03-15 15:00:00,218.0,162.7
2011-03-15 16:00:00,190.0,162.7
2011-03-15 17:00:00,189.0,162.7
2011-03-15 18:00:00,136.0,95.0
2011-03-15 19:00:00,85.0,62.0
2011-03-15 20:00:00,97.0,62.0
2011-03-15 21:00:00,69.0,32.0
2011-03-15 22:00:00,39.0,23.0
2011-03-15 23:00:00,18.0,11.0
2011-03-16 00:00:00,17.0,11.0
2011-03-16 01:00:00,6.0,11.0
2011-03-16 02:00:00,12.0,28.999999999999996
2011-03-16 03:00:00,25.0,25.0
2011-03-16 04:00:00,20.0,20.0
2011-03-16 05:00:00,69.0,69.0
2011-03-16 06:00:00,155.0,155.0
2011-03-16 07:00:00,300.0,300.0
2011-03-16 08:00:00,194.0,194.0
2011-03-16 09:00:00,164.0,164.0
2011-03-16 10:00:00,161.0,161.0
2011-03-16 11:00:00,173.0,173.0
2011-03-16 12:00:00,184.0,184.0
2011-03-16 13:00:00,154.0,154.0
2011-03-16 14:00:00,156.0,156.0
2011-03-16 15:00:00,189.0,189.0
2011-03-16 16:00:00,225.0,225.0
2011-03-16 17:00:00,211.0,211.0
2011-03-16 18:00:00,126.0,126.0
2011-03-16 19:00:00,84.0,84.0
2011-03-16 20:00:00,82.0,82.0
2011-03-16 21:00:00,71.0,71.0
2011-03-16 22:00:00,41.0,41.0
2011-03-16 23:00:00,23.0,23.0
