timestamp,kw_energy_consumption,prediction
2011-01-01 00:00:00,1385.0,1385.0
2011-01-01 01:00:00,1679.0,1679.0
2011-01-01 02:00:00,1419.0,1679.0
2011-01-01 03:00:00,1093.0,1395.1999999999998
2011-01-01 04:00:00,1206.0,1093.0
2011-01-01 05:00:00,1294.0,1206.0
2011-01-01 06:00:00,1406.0,1294.0
2011-01-01 07:00:00,1264.0,1398.4399999999998
2011-01-01 08:00:00,1279.0,1398.4399999999998
2011-01-01 09:00:00,1380.0,1268.5
2011-01-01 10:00:00,1582.0,1392.908
2011-01-01 11:00:00,1799.0,1268.5
2011-01-01 12:00:00,1966.0,1392.908
2011-01-01 13:00:00,2391.0,1966.0
2011-01-01 14:00:00,2865.0,2865.0
2011-01-01 15:00:00,2900.0,2865.0
2011-01-01 16:00:00,2977.0,2900.0
2011-01-01 17:00:00,2951.0,2977.0
2011-01-01 18:00:00,2824.0,2915.2999999999997
2011-01-01 19:00:00,2806.0,2915.2999999999997
2011-01-01 20:00:00,2518.0,2838.6899999999996
2011-01-01 21:00:00,2431.0,2838.6899999999996
2011-01-01 22:00:00,2244.0,2431.0
2011-01-01 23:00:00,1885.0,2244.0
2011-01-02 00:00:00,1324.0,1679.0
2011-01-02 01:00:00,935.0,1679.0
2011-01-02 02:00:00,690.0,935.0
2011-01-02 03:00:00,566.0,690.0
2011-01-02 04:00:00,828.0,566.0
2011-01-02 05:00:00,1066.0,828.0
2011-01-02 06:00:00,1751.0,1392.908
2011-01-02 07:00:00,1735.0,1392.908
2011-01-02 08:00:00,1801.0,1746.1999999999998
2011-01-02 09:00:00,2098.0,1799.6
2011-01-02 10:00:00,2502.0,2838.6899999999996
2011-01-02 11:00:00,2672.0,2838.6899999999996
2011-01-02 12:00:00,2861.0,2672.0
2011-01-02 13:00:00,3169.0,2845.383
2011-01-02 14:00:00,3731.0,3169.0
2011-01-02 15:00:00,3391.0,3731.0
2011-01-02 16:00:00,3234.0,3391.0
2011-01-02 17:00:00,3123.0,3234.0
2011-01-02 18:00:00,3095.0,3155.2
2011-01-02 19:00:00,2887.0,3155.2
2011-01-02 20:00:00,2850.0,2906.8099999999995
2011-01-02 21:00:00,2526.0,2846.7681
2011-01-02 22:00:00,2389.0,1885.0
2011-01-02 23:00:00,1665.0,1303.0
2011-01-03 00:00:00,1196.0,935.0
2011-01-03 01:00:00,824.0,566.0
2011-01-03 02:00:00,502.0,826.8
2011-01-03 03:00:00,614.0,614.0
2011-01-03 04:00:00,1091.0,1091.0
2011-01-03 05:00:00,2332.0,2332.0
2011-01-03 06:00:00,3567.0,3567.0
2011-01-03 07:00:00,4117.0,4117.0
2011-01-03 08:00:00,3860.0,3860.0
2011-01-03 09:00:00,3024.0,3024.0
2011-01-03 10:00:00,3024.0,3024.0
2011-01-03 11:00:00,2987.0,2987.0
2011-01-03 12:00:00,2945.0,2945.0
2011-01-03 13:00:00,3261.0,3261.0
2011-01-03 14:00:00,3616.0,3616.0
2011-01-03 15:00:00,3675.0,3675.0
2011-01-03 16:00:00,3625.0,3625.0
2011-01-03 17:00:00,3738.0,3738.0
2011-01-03 18:00:00,3554.0,3554.0
2011-01-03 19:00:00,3312.0,3312.0
2011-01-03 20:00:00,3029.0,3029.0
2011-01-03 21:00:00,2553.0,2553.0
2011-01-03 22:00:00,2293.0,2293.0
2011-01-03 23:00:00,1614.0,1614.0
2011-01-04 00:00:00,1070.0,1070.0
2011-01-04 01:00:00,593.0,593.0
2011-01-04 02:00:00,552.0,552.0
2011-01-04 03:00:00,618.0,618.0
2011-01-04 04:00:00,1159.0,1159.0
2011-01-04 05:00:00,2258.0,2258.0
2011-01-04 06:00:00,2888.0,2888.0
2011-01-04 07:00:00,3469.0,3469.0
2011-01-04 08:00:00,4109.0,4109.0
2011-01-04 09:00:00,3256.0,3256.0
2011-01-04 10:00:00,3138.0,3138.0
2011-01-04 11:00:00,2601.0,2601.0
2011-01-04 12:00:00,3298.0,3298.0
2011-01-04 13:00:00,3299.0,3299.0
2011-01-04 14:00:00,3667.0,3667.0
2011-01-04 15:00:00,3649.0,3649.0
2011-01-04 16:00:00,3666.0,3666.0
2011-01-04 17:00:00,3919.0,3919.0
2011-01-04 18:00:00,3705.0,3305.1599999999994
2011-01-04 19:00:00,3465.0,3305.1599999999994
2011-01-04 20:00:00,2990.0,2846.7681
2011-01-04 21:00:00,2519.0,2846.7681
2011-01-04 22:00:00,2345.0,1656.56
2011-01-04 23:00:00,1595.0,1081.7109999999998
2011-01-05 00:00:00,1067.0,610.79
2011-01-05 01:00:00,587.0,548.3599999999999
2011-01-05 02:00:00,462.0,548.3599999999999
2011-01-05 03:00:00,453.0,548.3599999999999
2011-01-05 04:00:00,933.0,2364.5159999999996
2011-01-05 05:00:00,1822.0,1799.6
2011-01-05 06:00:00,3947.0,3860.0
2011-01-05 07:00:00,4343.0,3860.0
2011-01-05 08:00:00,3990.0,3246.2699999999995
2011-01-05 09:00:00,3125.0,3001.5117099999993
2011-01-05 10:00:00,2929.0,3001.5117099999993
2011-01-05 11:00:00,2996.0,2915.1308299999996
2011-01-05 12:00:00,3077.0,2999.8581969999996
2011-01-05 13:00:00,3437.0,3650.602869999999
2011-01-05 14:00:00,3691.0,3650.602869999999
2011-01-05 15:00:00,3863.0,3650.602869999999
2011-01-05 16:00:00,3903.0,3860.8999999999996
2011-01-05 17:00:00,4003.0,3873.5299999999997
2011-01-05 18:00:00,3971.0,3873.5299999999997
2011-01-05 19:00:00,3608.0,3873.5299999999997
2011-01-05 20:00:00,3011.0,2525.1796
2011-01-05 21:00:00,2518.0,2364.5159999999996
2011-01-05 22:00:00,2410.0,1585.8999999999999
2011-01-05 23:00:00,1561.0,1077.2976999999998
2011-01-06 00:00:00,1070.0,603.6529999999999
2011-01-06 01:00:00,622.0,459.29999999999995
2011-01-06 02:00:00,500.0,459.29999999999995
2011-01-06 03:00:00,577.0,533.8519999999999
2011-01-06 04:00:00,1131.0,2364.5159999999996
2011-01-06 05:00:00,2318.0,3563.0999999999995
2011-01-06 06:00:00,3836.0,4343.0
2011-01-06 07:00:00,4275.0,3953.6259999999993
2011-01-06 08:00:00,3937.0,4275.0
2011-01-06 09:00:00,3264.0,2915.1308299999996
2011-01-06 10:00:00,3046.0,3003.2007378999997
2011-01-06 11:00:00,3020.0,3076.5199999999995
2011-01-06 12:00:00,3168.0,3008.2405165299997
2011-01-06 13:00:00,3456.0,3714.5689999999995
2011-01-06 14:00:00,3661.0,3637.8220089999986
2011-01-06 15:00:00,3890.0,3644.7754062999984
2011-01-06 16:00:00,3881.0,3870.5896999999995
2011-01-06 17:00:00,3926.0,3873.7127899999996
2011-01-06 18:00:00,3899.0,3873.7127899999996
2011-01-06 19:00:00,3537.0,3881.2989529999995
2011-01-06 20:00:00,3094.0,2523.0257199999996
