timestamp,kw_energy_consumption,prediction
2011-08-29 00:00:00,497.0,497.0
2011-08-29 01:00:00,344.0,344.0
2011-08-29 02:00:00,330.0,344.0
2011-08-29 03:00:00,466.0,339.79999999999995
2011-08-29 04:00:00,1102.0,339.79999999999995
2011-08-29 05:00:00,3304.0,3304.0
2011-08-29 06:00:00,4582.0,4582.0
2011-08-29 07:00:00,4230.0,4230.0
2011-08-29 08:00:00,3532.0,3532.0
2011-08-29 09:00:00,3072.0,3072.0
2011-08-29 10:00:00,2518.0,2518.0
2011-08-29 11:00:00,2543.0,2543.0
2011-08-29 12:00:00,2696.0,2525.5
2011-08-29 13:00:00,2536.0,2696.0
2011-08-29 14:00:00,2588.0,2696.0
2011-08-29 15:00:00,2612.0,2588.0
2011-08-29 16:00:00,2730.0,2595.2
2011-08-29 17:00:00,2813.0,2595.2
2011-08-29 18:00:00,2736.0,2595.2
2011-08-29 19:00:00,2399.0,2715.1399999999994
2011-08-29 20:00:00,2095.0,2095.0
2011-08-29 21:00:00,1834.0,1834.0
2011-08-29 22:00:00,1667.0,1667.0
2011-08-29 23:00:00,1255.0,1255.0
2011-08-30 00:00:00,606.0,339.79999999999995
2011-08-30 01:00:00,530.0,339.79999999999995
2011-08-30 02:00:00,424.0,487.69999999999993
2011-08-30 03:00:00,559.0,1102.0
2011-08-30 04:00:00,1163.0,3304.0
2011-08-30 05:00:00,3312.0,4582.0
2011-08-30 06:00:00,4443.0,4230.0
2011-08-30 07:00:00,4155.0,3532.0
2011-08-30 08:00:00,2882.0,3072.0
2011-08-30 09:00:00,2994.0,2528.6499999999996
2011-08-30 10:00:00,3031.0,2528.6499999999996
2011-08-30 11:00:00,2555.0,2715.1399999999994
2011-08-30 12:00:00,2539.0,2536.5549999999994
2011-08-30 13:00:00,2555.0,2595.2
2011-08-30 14:00:00,2891.0,2595.2
2011-08-30 15:00:00,2818.0,2715.1399999999994
2011-08-30 16:00:00,2718.0,2841.0229999999992
2011-08-30 17:00:00,2721.0,2715.9979999999996
2011-08-30 18:00:00,2718.0,2399.0
2011-08-30 19:00:00,2435.0,2095.0
2011-08-30 20:00:00,2239.0,1834.0
2011-08-30 21:00:00,1898.0,1667.0
2011-08-30 22:00:00,1776.0,1255.0
2011-08-30 23:00:00,1281.0,575.94
2011-08-31 00:00:00,786.0,575.94
2011-08-31 01:00:00,537.0,468.5899999999999
2011-08-31 02:00:00,408.0,564.258
2011-08-31 03:00:00,555.0,555.0
2011-08-31 04:00:00,1141.0,1141.0
2011-08-31 05:00:00,3217.0,3217.0
2011-08-31 06:00:00,4523.0,4523.0
2011-08-31 07:00:00,4352.0,4352.0
2011-08-31 08:00:00,3394.0,3394.0
2011-08-31 09:00:00,3016.0,3016.0
2011-08-31 10:00:00,3081.0,3081.0
2011-08-31 11:00:00,2852.0,2852.0
