timestamp,hourly_traffic_count
datetime,float
T,
2011-01-01 00:00:00,129
2011-01-01 01:00:00,76
2011-01-01 02:00:00,56
2011-01-01 03:00:00,43
2011-01-01 04:00:00,31
2011-01-01 05:00:00,57
2011-01-01 06:00:00,102
2011-01-01 07:00:00,218
2011-01-01 08:00:00,195
2011-01-01 09:00:00,257
2011-01-01 10:00:00,348
2011-01-01 11:00:00,483
2011-01-01 12:00:00,514
2011-01-01 13:00:00,530
2011-01-01 14:00:00,551
2011-01-01 15:00:00,669
2011-01-01 16:00:00,533
2011-01-01 17:00:00,554
2011-01-01 18:00:00,433
2011-01-01 19:00:00,316
2011-01-01 20:00:00,249
2011-01-01 21:00:00,253
2011-01-01 22:00:00,160
2011-01-01 23:00:00,124
2011-01-02 00:00:00,75
2011-01-02 01:00:00,46
2011-01-02 02:00:00,20
2011-01-02 03:00:00,47
2011-01-02 04:00:00,33
2011-01-02 05:00:00,50
2011-01-02 06:00:00,173
2011-01-02 07:00:00,279
2011-01-02 08:00:00,289
2011-01-02 09:00:00,348
2011-01-02 10:00:00,427
2011-01-02 11:00:00,522
2011-01-02 12:00:00,572
2011-01-02 13:00:00,708
2011-01-02 14:00:00,785
2011-01-02 15:00:00,795
2011-01-02 16:00:00,690
2011-01-02 17:00:00,609
2011-01-02 18:00:00,526
2011-01-02 19:00:00,410
2011-01-02 20:00:00,383
2011-01-02 21:00:00,199
2011-01-02 22:00:00,146
2011-01-02 23:00:00,103
2011-01-03 00:00:00,98
2011-01-03 01:00:00,52
2011-01-03 02:00:00,30
2011-01-03 03:00:00,34
2011-01-03 04:00:00,73
2011-01-03 05:00:00,147
2011-01-03 06:00:00,298
2011-01-03 07:00:00,442
2011-01-03 08:00:00,416
2011-01-03 09:00:00,439
2011-01-03 10:00:00,460
2011-01-03 11:00:00,542
2011-01-03 12:00:00,587
2011-01-03 13:00:00,677
2011-01-03 14:00:00,774
2011-01-03 15:00:00,848
2011-01-03 16:00:00,943
2011-01-03 17:00:00,763
2011-01-03 18:00:00,571
2011-01-03 19:00:00,415
2011-01-03 20:00:00,294
2011-01-03 21:00:00,249
2011-01-03 22:00:00,172
2011-01-03 23:00:00,142
2011-01-04 00:00:00,82
2011-01-04 01:00:00,62
2011-01-04 02:00:00,50
2011-01-04 03:00:00,46
2011-01-04 04:00:00,68
2011-01-04 05:00:00,143
2011-01-04 06:00:00,289
2011-01-04 07:00:00,470
2011-01-04 08:00:00,473
2011-01-04 09:00:00,451
2011-01-04 10:00:00,445
2011-01-04 11:00:00,467
2011-01-04 12:00:00,562
2011-01-04 13:00:00,583
2011-01-04 14:00:00,652
2011-01-04 15:00:00,691
2011-01-04 16:00:00,856
2011-01-04 17:00:00,784
2011-01-04 18:00:00,507
2011-01-04 19:00:00,373
2011-01-04 20:00:00,278
2011-01-04 21:00:00,219
2011-01-04 22:00:00,155
2011-01-04 23:00:00,123
2011-01-05 00:00:00,87
2011-01-05 01:00:00,45
2011-01-05 02:00:00,45
2011-01-05 03:00:00,51
2011-01-05 04:00:00,74
2011-01-05 05:00:00,118
2011-01-05 06:00:00,286
2011-01-05 07:00:00,467
2011-01-05 08:00:00,521
2011-01-05 09:00:00,539
2011-01-05 10:00:00,481
2011-01-05 11:00:00,526
2011-01-05 12:00:00,533
2011-01-05 13:00:00,638
2011-01-05 14:00:00,633
2011-01-05 15:00:00,828
2011-01-05 16:00:00,851
2011-01-05 17:00:00,715
2011-01-05 18:00:00,503
2011-01-05 19:00:00,409
2011-01-05 20:00:00,349
2011-01-05 21:00:00,264
2011-01-05 22:00:00,157
2011-01-05 23:00:00,138
2011-01-06 00:00:00,78
2011-01-06 01:00:00,53
2011-01-06 02:00:00,57
2011-01-06 03:00:00,54
2011-01-06 04:00:00,77
2011-01-06 05:00:00,122
2011-01-06 06:00:00,272
2011-01-06 07:00:00,501
2011-01-06 08:00:00,432
2011-01-06 09:00:00,443
2011-01-06 10:00:00,436
2011-01-06 11:00:00,477
2011-01-06 12:00:00,519
2011-01-06 13:00:00,627
2011-01-06 14:00:00,755
2011-01-06 15:00:00,842
2011-01-06 16:00:00,846
2011-01-06 17:00:00,832
2011-01-06 18:00:00,624
2011-01-06 19:00:00,499
2011-01-06 20:00:00,381
2011-01-06 21:00:00,314
