timestamp,hourly_traffic_count
datetime,float
T,
2011-06-01 00:00:00,376
2011-06-01 01:00:00,320
2011-06-01 02:00:00,233
2011-06-01 03:00:00,234
2011-06-01 04:00:00,366
2011-06-01 05:00:00,743
2011-06-01 06:00:00,1161
2011-06-01 07:00:00,1222
2011-06-01 08:00:00,1212
2011-06-01 09:00:00,1021
2011-06-01 10:00:00,1014
2011-06-01 11:00:00,890
2011-06-01 12:00:00,1011
2011-06-01 13:00:00,1044
2011-06-01 14:00:00,1176
2011-06-01 15:00:00,1018
2011-06-01 16:00:00,1052
2011-06-01 17:00:00,920
2011-06-01 18:00:00,858
2011-06-01 19:00:00,723
2011-06-01 20:00:00,624
2011-06-01 21:00:00,604
2011-06-01 22:00:00,566
2011-06-01 23:00:00,515
2011-06-02 00:00:00,467
2011-06-02 01:00:00,428
2011-06-02 02:00:00,264
2011-06-02 03:00:00,271
2011-06-02 04:00:00,407
2011-06-02 05:00:00,736
2011-06-02 06:00:00,1155
2011-06-02 07:00:00,1186
2011-06-02 08:00:00,1159
2011-06-02 09:00:00,1196
2011-06-02 10:00:00,1118
2011-06-02 11:00:00,1123
2011-06-02 12:00:00,1085
2011-06-02 13:00:00,1076
2011-06-02 14:00:00,1057
2011-06-02 15:00:00,1004
2011-06-02 16:00:00,980
2011-06-02 17:00:00,924
2011-06-02 18:00:00,894
2011-06-02 19:00:00,840
2011-06-02 20:00:00,751
2011-06-02 21:00:00,763
2011-06-02 22:00:00,605
2011-06-02 23:00:00,567
2011-06-03 00:00:00,403
2011-06-03 01:00:00,392
2011-06-03 02:00:00,294
2011-06-03 03:00:00,331
2011-06-03 04:00:00,396
2011-06-03 05:00:00,705
2011-06-03 06:00:00,1113
2011-06-03 07:00:00,1193
2011-06-03 08:00:00,1098
2011-06-03 09:00:00,1040
2011-06-03 10:00:00,1007
2011-06-03 11:00:00,988
2011-06-03 12:00:00,1046
2011-06-03 13:00:00,1186
2011-06-03 14:00:00,976
2011-06-03 15:00:00,1027
2011-06-03 16:00:00,1059
2011-06-03 17:00:00,1008
2011-06-03 18:00:00,883
2011-06-03 19:00:00,815
2011-06-03 20:00:00,760
2011-06-03 21:00:00,809
2011-06-03 22:00:00,697
2011-06-03 23:00:00,536
2011-06-04 00:00:00,608
2011-06-04 01:00:00,557
2011-06-04 02:00:00,433
2011-06-04 03:00:00,368
2011-06-04 04:00:00,477
2011-06-04 05:00:00,433
2011-06-04 06:00:00,516
2011-06-04 07:00:00,683
2011-06-04 08:00:00,710
2011-06-04 09:00:00,759
2011-06-04 10:00:00,823
2011-06-04 11:00:00,834
2011-06-04 12:00:00,1001
2011-06-04 13:00:00,958
2011-06-04 14:00:00,930
2011-06-04 15:00:00,936
2011-06-04 16:00:00,908
2011-06-04 17:00:00,810
2011-06-04 18:00:00,774
2011-06-04 19:00:00,784
2011-06-04 20:00:00,741
2011-06-04 21:00:00,632
2011-06-04 22:00:00,640
2011-06-04 23:00:00,605
2011-06-05 00:00:00,565
2011-06-05 01:00:00,484
2011-06-05 02:00:00,420
2011-06-05 03:00:00,347
2011-06-05 04:00:00,435
2011-06-05 05:00:00,375
2011-06-05 06:00:00,307
2011-06-05 07:00:00,300
2011-06-05 08:00:00,323
2011-06-05 09:00:00,439
2011-06-05 10:00:00,507
2011-06-05 11:00:00,620
2011-06-05 12:00:00,581
2011-06-05 13:00:00,648
2011-06-05 14:00:00,755
2011-06-05 15:00:00,714
2011-06-05 16:00:00,805
2011-06-05 17:00:00,724
2011-06-05 18:00:00,723
2011-06-05 19:00:00,705
2011-06-05 20:00:00,708
2011-06-05 21:00:00,712
2011-06-05 22:00:00,518
2011-06-05 23:00:00,477
2011-06-06 00:00:00,372
2011-06-06 01:00:00,266
2011-06-06 02:00:00,236
2011-06-06 03:00:00,222
2011-06-06 04:00:00,355
2011-06-06 05:00:00,747
2011-06-06 06:00:00,1060
2011-06-06 07:00:00,1172
2011-06-06 08:00:00,1227
2011-06-06 09:00:00,1123
2011-06-06 10:00:00,1008
2011-06-06 11:00:00,1018
2011-06-06 12:00:00,1075
2011-06-06 13:00:00,1018
2011-06-06 14:00:00,949
2011-06-06 15:00:00,1078
2011-06-06 16:00:00,1013
2011-06-06 17:00:00,906
2011-06-06 18:00:00,842
