timestamp,hourly_traffic_count
datetime,float
T,
2011-01-06 16:00:00,3790
2011-01-06 17:00:00,4002
2011-01-06 18:00:00,2729
2011-01-06 19:00:00,1694
2011-01-06 20:00:00,1276
2011-01-06 21:00:00,1085
2011-01-06 22:00:00,764
2011-01-06 23:00:00,514
2011-01-07 00:00:00,329
2011-01-07 01:00:00,197
2011-01-07 02:00:00,181
2011-01-07 03:00:00,184
2011-01-07 04:00:00,224
2011-01-07 05:00:00,471
2011-01-07 06:00:00,1111
2011-01-07 07:00:00,1781
2011-01-07 08:00:00,1714
2011-01-07 09:00:00,1498
2011-01-07 10:00:00,1537
2011-01-07 11:00:00,1504
2011-01-07 12:00:00,1732
2011-01-07 13:00:00,1806
2011-01-07 14:00:00,2187
2011-01-07 15:00:00,2498
2011-01-07 16:00:00,3060
2011-01-07 17:00:00,2628
2011-01-07 18:00:00,2547
2011-01-07 19:00:00,1290
2011-01-07 20:00:00,886
2011-01-07 21:00:00,930
2011-01-07 22:00:00,585
2011-01-07 23:00:00,547
2011-01-08 00:00:00,331
2011-01-08 01:00:00,222
2011-01-08 02:00:00,146
2011-01-08 03:00:00,139
2011-01-08 04:00:00,146
2011-01-08 05:00:00,211
2011-01-08 06:00:00,429
2011-01-08 07:00:00,650
2011-01-08 08:00:00,879
2011-01-08 09:00:00,1003
2011-01-08 10:00:00,1197
2011-01-08 11:00:00,1437
2011-01-08 12:00:00,1692
2011-01-08 13:00:00,1742
2011-01-08 14:00:00,1758
2011-01-08 15:00:00,1664
2011-01-08 16:00:00,1770
2011-01-08 17:00:00,1759
2011-01-08 18:00:00,1487
2011-01-08 19:00:00,1070
2011-01-08 20:00:00,918
2011-01-08 21:00:00,1016
2011-01-08 22:00:00,697
2011-01-08 23:00:00,590
2011-01-09 00:00:00,320
2011-01-09 01:00:00,187
2011-01-09 02:00:00,115
2011-01-09 03:00:00,117
2011-01-09 04:00:00,105
2011-01-09 05:00:00,191
2011-01-09 06:00:00,365
2011-01-09 07:00:00,509
2011-01-09 08:00:00,699
2011-01-09 09:00:00,940
2011-01-09 10:00:00,1310
2011-01-09 11:00:00,1621
2011-01-09 12:00:00,1880
2011-01-09 13:00:00,1933
2011-01-09 14:00:00,1907
2011-01-09 15:00:00,1879
2011-01-09 16:00:00,1874
2011-01-09 17:00:00,1597
2011-01-09 18:00:00,1272
2011-01-09 19:00:00,1020
2011-01-09 20:00:00,814
2011-01-09 21:00:00,581
2011-01-09 22:00:00,401
2011-01-09 23:00:00,313
2011-01-10 00:00:00,233
2011-01-10 01:00:00,134
2011-01-10 02:00:00,112
2011-01-10 03:00:00,103
2011-01-10 04:00:00,170
2011-01-10 05:00:00,458
2011-01-10 06:00:00,1143
2011-01-10 07:00:00,1834
2011-01-10 08:00:00,1827
2011-01-10 09:00:00,1489
2011-01-10 10:00:00,1488
2011-01-10 11:00:00,1539
2011-01-10 12:00:00,1677
2011-01-10 13:00:00,1741
2011-01-10 14:00:00,2127
2011-01-10 15:00:00,2640
2011-01-10 16:00:00,3236
2011-01-10 17:00:00,1304
2011-01-10 18:00:00,2911
2011-01-10 19:00:00,1351
2011-01-10 20:00:00,1005
2011-01-10 21:00:00,775
2011-01-10 22:00:00,531
2011-01-10 23:00:00,367
2011-01-11 00:00:00,232
2011-01-11 01:00:00,132
2011-01-11 02:00:00,125
2011-01-11 03:00:00,130
2011-01-11 04:00:00,197
2011-01-11 05:00:00,467
2011-01-11 06:00:00,1138
2011-01-11 07:00:00,1899
2011-01-11 08:00:00,1853
2011-01-11 09:00:00,1516
2011-01-11 10:00:00,1465
2011-01-11 11:00:00,1547
2011-01-11 12:00:00,1678
2011-01-11 13:00:00,1822
2011-01-11 14:00:00,2216
2011-01-11 15:00:00,3036
2011-01-11 16:00:00,3588
2011-01-11 17:00:00,3736
2011-01-11 18:00:00,2752
2011-01-11 19:00:00,1480
2011-01-11 20:00:00,1137
2011-01-11 21:00:00,920
2011-01-11 22:00:00,646
2011-01-11 23:00:00,356
2011-01-12 00:00:00,276
2011-01-12 01:00:00,165
2011-01-12 02:00:00,175
2011-01-12 03:00:00,171
2011-01-12 04:00:00,191
2011-01-12 05:00:00,439
2011-01-12 06:00:00,842
2011-01-12 07:00:00,1001
2011-01-12 08:00:00,911
