timestamp,hourly_traffic_count
datetime,float
T,
2011-03-13 03:00:00,758
2011-03-13 04:00:00,403
2011-03-13 05:00:00,445
2011-03-13 06:00:00,652
2011-03-13 07:00:00,788
2011-03-13 08:00:00,1113
2011-03-13 09:00:00,1551
2011-03-13 10:00:00,2184
2011-03-13 11:00:00,2888
2011-03-13 12:00:00,3344
2011-03-13 13:00:00,3782
2011-03-13 14:00:00,3872
2011-03-13 15:00:00,3756
2011-03-13 16:00:00,3843
2011-03-13 17:00:00,3620
2011-03-13 18:00:00,3493
2011-03-13 19:00:00,3251
2011-03-13 20:00:00,2890
2011-03-13 21:00:00,2267
2011-03-13 22:00:00,1640
2011-03-13 23:00:00,1099
2011-03-14 00:00:00,622
2011-03-14 01:00:00,450
2011-03-14 02:00:00,302
2011-03-14 03:00:00,369
2011-03-14 04:00:00,852
2011-03-14 05:00:00,2244
2011-03-14 06:00:00,3225
2011-03-14 07:00:00,3258
2011-03-14 08:00:00,2682
2011-03-14 09:00:00,2820
2011-03-14 10:00:00,2438
2011-03-14 11:00:00,2240
2011-03-14 12:00:00,2384
2011-03-14 13:00:00,2513
2011-03-14 14:00:00,2573
2011-03-14 15:00:00,2774
2011-03-14 16:00:00,3034
2011-03-14 17:00:00,3533
2011-03-14 18:00:00,2958
2011-03-14 19:00:00,2439
2011-03-14 20:00:00,1924
2011-03-14 21:00:00,1599
2011-03-14 22:00:00,1203
2011-03-14 23:00:00,795
2011-03-15 00:00:00,491
2011-03-15 01:00:00,364
2011-03-15 02:00:00,264
2011-03-15 03:00:00,387
2011-03-15 04:00:00,815
2011-03-15 05:00:00,2157
2011-03-15 06:00:00,3123
2011-03-15 07:00:00,3293
2011-03-15 08:00:00,3025
2011-03-15 09:00:00,2754
2011-03-15 10:00:00,2401
2011-03-15 11:00:00,2307
2011-03-15 12:00:00,2372
2011-03-15 13:00:00,2548
2011-03-15 14:00:00,2641
2011-03-15 15:00:00,2997
2011-03-15 16:00:00,3166
2011-03-15 17:00:00,3605
2011-03-15 18:00:00,3123
2011-03-15 19:00:00,2446
2011-03-15 20:00:00,2080
2011-03-15 21:00:00,1704
2011-03-15 22:00:00,1343
2011-03-15 23:00:00,840
2011-03-16 00:00:00,507
2011-03-16 01:00:00,362
2011-03-16 02:00:00,321
2011-03-16 03:00:00,404
2011-03-16 04:00:00,805
2011-03-16 05:00:00,1990
2011-03-16 06:00:00,3010
2011-03-16 07:00:00,3043
2011-03-16 08:00:00,2986
2011-03-16 09:00:00,2796
2011-03-16 10:00:00,2423
2011-03-16 11:00:00,2251
2011-03-16 12:00:00,2211
2011-03-16 13:00:00,2302
2011-03-16 14:00:00,2568
2011-03-16 15:00:00,2759
2011-03-16 16:00:00,3169
2011-03-16 17:00:00,3457
2011-03-16 18:00:00,3102
2011-03-16 19:00:00,2413
2011-03-16 20:00:00,2147
2011-03-16 21:00:00,1743
2011-03-16 22:00:00,1420
2011-03-16 23:00:00,865
2011-03-17 00:00:00,561
2011-03-17 01:00:00,390
2011-03-17 02:00:00,335
2011-03-17 03:00:00,433
2011-03-17 04:00:00,862
2011-03-17 05:00:00,2096
2011-03-17 06:00:00,3179
2011-03-17 07:00:00,3247
2011-03-17 08:00:00,2943
2011-03-17 09:00:00,2893
2011-03-17 10:00:00,2326
2011-03-17 11:00:00,2309
2011-03-17 12:00:00,2393
2011-03-17 13:00:00,2554
2011-03-17 14:00:00,2670
2011-03-17 15:00:00,3005
2011-03-17 16:00:00,3167
2011-03-17 17:00:00,3575
2011-03-17 18:00:00,3038
2011-03-17 19:00:00,2383
2011-03-17 20:00:00,2073
2011-03-17 21:00:00,1860
2011-03-17 22:00:00,1364
2011-03-17 23:00:00,1017
2011-03-18 00:00:00,693
2011-03-18 01:00:00,487
2011-03-18 02:00:00,461
2011-03-18 03:00:00,431
2011-03-18 04:00:00,873
2011-03-18 05:00:00,2026
2011-03-18 06:00:00,2994
2011-03-18 07:00:00,3181
2011-03-18 08:00:00,2931
2011-03-18 09:00:00,2634
2011-03-18 10:00:00,2285
2011-03-18 11:00:00,2493
2011-03-18 12:00:00,2493
2011-03-18 13:00:00,2837
2011-03-18 14:00:00,3239
2011-03-18 15:00:00,3484
2011-03-18 16:00:00,3754
2011-03-18 17:00:00,3591
