timestamp,hourly_traffic_count
datetime,float
T,
2011-03-14 00:00:00,209
2011-03-14 01:00:00,147
2011-03-14 02:00:00,133
2011-03-14 03:00:00,194
2011-03-14 04:00:00,249
2011-03-14 05:00:00,656
2011-03-14 06:00:00,1458
2011-03-14 07:00:00,2976
2011-03-14 08:00:00,2712
2011-03-14 09:00:00,1922
2011-03-14 10:00:00,1848
2011-03-14 11:00:00,1968
2011-03-14 12:00:00,2171
2011-03-14 13:00:00,2228
2011-03-14 14:00:00,2585
2011-03-14 15:00:00,3090
2011-03-14 16:00:00,3336
2011-03-14 17:00:00,3116
2011-03-14 18:00:00,2029
2011-03-14 19:00:00,1600
2011-03-14 20:00:00,1335
2011-03-14 21:00:00,1029
2011-03-14 22:00:00,665
2011-03-14 23:00:00,480
2011-03-15 00:00:00,265
2011-03-15 01:00:00,190
2011-03-15 02:00:00,149
2011-03-15 03:00:00,170
2011-03-15 04:00:00,282
2011-03-15 05:00:00,676
2011-03-15 06:00:00,1419
2011-03-15 07:00:00,3021
2011-03-15 08:00:00,2600
2011-03-15 09:00:00,2035
2011-03-15 10:00:00,1815
2011-03-15 11:00:00,2146
2011-03-15 12:00:00,2200
2011-03-15 13:00:00,2421
2011-03-15 14:00:00,2678
2011-03-15 15:00:00,3140
2011-03-15 16:00:00,3580
2011-03-15 17:00:00,3212
2011-03-15 18:00:00,2231
2011-03-15 19:00:00,1755
2011-03-15 20:00:00,1449
2011-03-15 21:00:00,1153
2011-03-15 22:00:00,640
2011-03-15 23:00:00,491
2011-03-16 00:00:00,246
2011-03-16 01:00:00,192
2011-03-16 02:00:00,148
2011-03-16 03:00:00,195
2011-03-16 04:00:00,247
2011-03-16 05:00:00,688
2011-03-16 06:00:00,1399
2011-03-16 07:00:00,2925
2011-03-16 08:00:00,2600
2011-03-16 09:00:00,1886
2011-03-16 10:00:00,1905
2011-03-16 11:00:00,2012
2011-03-16 12:00:00,2302
2011-03-16 13:00:00,2383
2011-03-16 14:00:00,2678
2011-03-16 15:00:00,3160
2011-03-16 16:00:00,3551
2011-03-16 17:00:00,3271
2011-03-16 18:00:00,2239
2011-03-16 19:00:00,1769
2011-03-16 20:00:00,1494
2011-03-16 21:00:00,1084
2011-03-16 22:00:00,648
2011-03-16 23:00:00,498
2011-03-17 00:00:00,271
2011-03-17 01:00:00,196
2011-03-17 02:00:00,169
2011-03-17 03:00:00,186
2011-03-17 04:00:00,291
2011-03-17 05:00:00,672
2011-03-17 06:00:00,1446
2011-03-17 07:00:00,2958
2011-03-17 08:00:00,2603
2011-03-17 09:00:00,1998
2011-03-17 10:00:00,2025
2011-03-17 11:00:00,2323
2011-03-17 12:00:00,2299
2011-03-17 13:00:00,2491
2011-03-17 14:00:00,2784
2011-03-17 15:00:00,3371
2011-03-17 16:00:00,3694
2011-03-17 17:00:00,3413
2011-03-17 18:00:00,2329
2011-03-17 19:00:00,1931
2011-03-17 20:00:00,1589
2011-03-17 21:00:00,1190
2011-03-17 22:00:00,900
2011-03-17 23:00:00,637
2011-03-18 00:00:00,356
2011-03-18 01:00:00,240
2011-03-18 02:00:00,211
2011-03-18 03:00:00,191
2011-03-18 04:00:00,263
2011-03-18 05:00:00,635
2011-03-18 06:00:00,1324
2011-03-18 07:00:00,2834
2011-03-18 08:00:00,2560
2011-03-18 09:00:00,2092
2011-03-18 10:00:00,2191
2011-03-18 11:00:00,2473
2011-03-18 12:00:00,2742
2011-03-18 13:00:00,2986
2011-03-18 14:00:00,3420
2011-03-18 15:00:00,3848
2011-03-18 16:00:00,3835
2011-03-18 17:00:00,3306
2011-03-18 18:00:00,2725
2011-03-18 19:00:00,1938
2011-03-18 20:00:00,1650
2011-03-18 21:00:00,1411
2011-03-18 22:00:00,995
2011-03-18 23:00:00,678
2011-03-19 00:00:00,402
2011-03-19 01:00:00,239
2011-03-19 02:00:00,172
2011-03-19 03:00:00,211
2011-03-19 04:00:00,222
2011-03-19 05:00:00,287
2011-03-19 06:00:00,482
2011-03-19 07:00:00,888
2011-03-19 08:00:00,1239
2011-03-19 09:00:00,1524
2011-03-19 10:00:00,1827
2011-03-19 11:00:00,2185
2011-03-19 12:00:00,2354
2011-03-19 13:00:00,2462
2011-03-19 14:00:00,2382
2011-03-19 15:00:00,2546
