timestamp,hourly_traffic_count
datetime,float
T,
2011-06-26 00:00:00,552
2011-06-26 01:00:00,398
2011-06-26 02:00:00,273
2011-06-26 03:00:00,196
2011-06-26 04:00:00,190
2011-06-26 05:00:00,355
2011-06-26 06:00:00,719
2011-06-26 07:00:00,1066
2011-06-26 08:00:00,1615
2011-06-26 09:00:00,2283
2011-06-26 10:00:00,2754
2011-06-26 11:00:00,3063
2011-06-26 12:00:00,3397
2011-06-26 13:00:00,3323
2011-06-26 14:00:00,3436
2011-06-26 15:00:00,3461
2011-06-26 16:00:00,3484
2011-06-26 17:00:00,3279
2011-06-26 18:00:00,3092
2011-06-26 19:00:00,2791
2011-06-26 20:00:00,2153
2011-06-26 21:00:00,1568
2011-06-26 22:00:00,1054
2011-06-26 23:00:00,645
2011-06-27 00:00:00,325
2011-06-27 01:00:00,223
2011-06-27 02:00:00,163
2011-06-27 03:00:00,191
2011-06-27 04:00:00,466
2011-06-27 05:00:00,1227
2011-06-27 06:00:00,2769
2011-06-27 07:00:00,3388
2011-06-27 08:00:00,3017
2011-06-27 09:00:00,2558
2011-06-27 10:00:00,2312
2011-06-27 11:00:00,2230
2011-06-27 12:00:00,2264
2011-06-27 13:00:00,2155
2011-06-27 14:00:00,2088
2011-06-27 15:00:00,2777
2011-06-27 16:00:00,2738
2011-06-27 17:00:00,2800
2011-06-27 18:00:00,2143
2011-06-27 19:00:00,1745
2011-06-27 20:00:00,1381
2011-06-27 21:00:00,1203
2011-06-27 22:00:00,931
2011-06-27 23:00:00,788
2011-06-28 00:00:00,379
2011-06-28 01:00:00,243
2011-06-28 02:00:00,177
2011-06-28 03:00:00,191
2011-06-28 04:00:00,447
2011-06-28 05:00:00,1150
2011-06-28 06:00:00,2746
2011-06-28 07:00:00,3345
2011-06-28 08:00:00,2989
2011-06-28 09:00:00,2420
2011-06-28 10:00:00,2078
2011-06-28 11:00:00,2122
2011-06-28 12:00:00,2004
2011-06-28 13:00:00,2144
2011-06-28 14:00:00,2200
2011-06-28 15:00:00,2443
2011-06-28 16:00:00,2688
2011-06-28 17:00:00,2772
2011-06-28 18:00:00,2252
2011-06-28 19:00:00,1600
2011-06-28 20:00:00,1341
2011-06-28 21:00:00,1144
2011-06-28 22:00:00,811
2011-06-28 23:00:00,545
2011-06-29 00:00:00,378
2011-06-29 01:00:00,355
2011-06-29 02:00:00,183
2011-06-29 03:00:00,265
2011-06-29 04:00:00,425
2011-06-29 05:00:00,1083
2011-06-29 06:00:00,2501
2011-06-29 07:00:00,3142
2011-06-29 08:00:00,3015
2011-06-29 09:00:00,2355
2011-06-29 10:00:00,2337
2011-06-29 11:00:00,2196
2011-06-29 12:00:00,2287
2011-06-29 13:00:00,2499
2011-06-29 14:00:00,2370
2011-06-29 15:00:00,2626
2011-06-29 16:00:00,2730
2011-06-29 17:00:00,3026
2011-06-29 18:00:00,2235
2011-06-29 19:00:00,1838
2011-06-29 20:00:00,1531
2011-06-29 21:00:00,1303
2011-06-29 22:00:00,1060
2011-06-29 23:00:00,692
2011-06-30 00:00:00,423
2011-06-30 01:00:00,289
2011-06-30 02:00:00,209
2011-06-30 03:00:00,230
2011-06-30 04:00:00,484
2011-06-30 05:00:00,1165
2011-06-30 06:00:00,2484
2011-06-30 07:00:00,3196
2011-06-30 08:00:00,2733
2011-06-30 09:00:00,2755
2011-06-30 10:00:00,2899
2011-06-30 11:00:00,2454
2011-06-30 12:00:00,2057
2011-06-30 13:00:00,2705
2011-06-30 14:00:00,2666
2011-06-30 15:00:00,2850
2011-06-30 16:00:00,2868
2011-06-30 17:00:00,3035
2011-06-30 18:00:00,2436
2011-06-30 19:00:00,1977
2011-06-30 20:00:00,1876
2011-06-30 21:00:00,1749
2011-06-30 22:00:00,1132
2011-06-30 23:00:00,739
2011-07-01 00:00:00,499
2011-07-01 01:00:00,378
2011-07-01 02:00:00,256
2011-07-01 03:00:00,310
2011-07-01 04:00:00,521
2011-07-01 05:00:00,1161
2011-07-01 06:00:00,2326
2011-07-01 07:00:00,2787
2011-07-01 08:00:00,2814
2011-07-01 09:00:00,2633
2011-07-01 10:00:00,2702
2011-07-01 11:00:00,2717
2011-07-01 12:00:00,2976
2011-07-01 13:00:00,3083
2011-07-01 14:00:00,3169
2011-07-01 15:00:00,3384
