timestamp,hourly_traffic_count
datetime,float
T,
2011-03-14 00:00:00,2081
2011-03-14 01:00:00,1470
2011-03-14 02:00:00,1144
2011-03-14 03:00:00,1153
2011-03-14 04:00:00,1736
2011-03-14 05:00:00,3005
2011-03-14 06:00:00,4131
2011-03-14 07:00:00,3561
2011-03-14 08:00:00,4267
2011-03-14 09:00:00,4461
2011-03-14 10:00:00,4142
2011-03-14 11:00:00,3431
2011-03-14 12:00:00,3527
2011-03-14 13:00:00,4367
2011-03-14 14:00:00,3993
2011-03-14 15:00:00,2479
2011-03-14 16:00:00,4072
2011-03-14 17:00:00,4198
2011-03-14 18:00:00,4538
2011-03-14 19:00:00,3722
2011-03-14 20:00:00,3578
2011-03-14 21:00:00,3493
2011-03-14 22:00:00,2927
2011-03-14 23:00:00,2351
2011-03-15 00:00:00,1621
2011-03-15 01:00:00,1349
2011-03-15 02:00:00,1071
2011-03-15 03:00:00,1147
2011-03-15 04:00:00,1567
2011-03-15 05:00:00,2719
2011-03-15 06:00:00,4216
2011-03-15 07:00:00,4566
2011-03-15 08:00:00,4648
2011-03-15 09:00:00,4113
2011-03-15 10:00:00,3957
2011-03-15 11:00:00,4187
2011-03-15 12:00:00,4177
2011-03-15 13:00:00,4287
2011-03-15 14:00:00,3619
2011-03-15 15:00:00,2993
2011-03-15 16:00:00,4386
2011-03-15 17:00:00,4533
2011-03-15 18:00:00,4709
2011-03-15 19:00:00,4174
2011-03-15 20:00:00,4059
2011-03-15 21:00:00,3534
2011-03-15 22:00:00,2743
2011-03-15 23:00:00,2466
2011-03-16 00:00:00,1161
2011-03-16 01:00:00,1155
2011-03-16 02:00:00,1036
2011-03-16 03:00:00,1134
2011-03-16 04:00:00,1514
2011-03-16 05:00:00,2310
2011-03-16 06:00:00,2834
2011-03-16 07:00:00,4263
2011-03-16 08:00:00,4176
2011-03-16 09:00:00,3994
2011-03-16 10:00:00,4093
2011-03-16 11:00:00,4112
2011-03-16 12:00:00,4062
2011-03-16 13:00:00,4319
2011-03-16 14:00:00,4628
2011-03-16 15:00:00,4668
2011-03-16 16:00:00,4428
2011-03-16 17:00:00,4384
2011-03-16 18:00:00,4098
2011-03-16 19:00:00,4280
2011-03-16 20:00:00,3989
2011-03-16 21:00:00,3606
2011-03-16 22:00:00,3037
2011-03-16 23:00:00,2391
2011-03-17 00:00:00,2176
2011-03-17 01:00:00,1362
2011-03-17 02:00:00,1188
2011-03-17 03:00:00,1197
2011-03-17 04:00:00,1676
2011-03-17 05:00:00,2521
2011-03-17 06:00:00,3898
2011-03-17 07:00:00,4349
2011-03-17 08:00:00,4554
2011-03-17 09:00:00,4555
2011-03-17 10:00:00,4262
2011-03-17 11:00:00,4299
2011-03-17 12:00:00,4335
2011-03-17 13:00:00,4362
2011-03-17 14:00:00,4813
2011-03-17 15:00:00,4591
2011-03-17 16:00:00,4384
2011-03-17 17:00:00,4395
2011-03-17 18:00:00,4475
2011-03-17 19:00:00,4385
2011-03-17 20:00:00,4291
2011-03-17 21:00:00,3781
2011-03-17 22:00:00,3396
2011-03-17 23:00:00,2722
2011-03-18 00:00:00,2310
2011-03-18 01:00:00,1646
2011-03-18 02:00:00,1366
2011-03-18 03:00:00,1370
2011-03-18 04:00:00,1903
2011-03-18 05:00:00,2932
2011-03-18 06:00:00,4056
2011-03-18 07:00:00,4748
2011-03-18 08:00:00,4566
2011-03-18 09:00:00,4499
2011-03-18 10:00:00,4372
2011-03-18 11:00:00,4421
2011-03-18 12:00:00,4698
2011-03-18 13:00:00,4633
2011-03-18 14:00:00,4710
2011-03-18 15:00:00,4037
2011-03-18 16:00:00,3882
2011-03-18 17:00:00,3836
2011-03-18 18:00:00,4101
2011-03-18 19:00:00,4477
2011-03-18 20:00:00,4696
2011-03-18 21:00:00,4479
2011-03-18 22:00:00,4166
2011-03-18 23:00:00,3311
2011-03-19 00:00:00,3062
2011-03-19 01:00:00,2220
2011-03-19 02:00:00,2187
2011-03-19 03:00:00,1812
2011-03-19 04:00:00,2039
2011-03-19 05:00:00,1825
2011-03-19 06:00:00,2227
2011-03-19 07:00:00,2990
2011-03-19 08:00:00,3990
2011-03-19 09:00:00,4299
2011-03-19 10:00:00,4577
2011-03-19 11:00:00,4817
2011-03-19 12:00:00,5123
