timestamp,hourly_traffic_count
datetime,float
T,
2011-01-01 00:00:00,1951
2011-01-01 01:00:00,2778
2011-01-01 02:00:00,2096
2011-01-01 03:00:00,1525
2011-01-01 04:00:00,1085
2011-01-01 05:00:00,882
2011-01-01 06:00:00,1047
2011-01-01 07:00:00,1028
2011-01-01 08:00:00,1136
2011-01-01 09:00:00,1261
2011-01-01 10:00:00,1903
2011-01-01 11:00:00,2494
2011-01-01 12:00:00,3254
2011-01-01 13:00:00,3932
2011-01-01 14:00:00,3957
2011-01-01 15:00:00,4634
2011-01-01 16:00:00,3979
2011-01-01 17:00:00,3768
2011-01-01 18:00:00,3531
2011-01-01 19:00:00,3414
2011-01-01 20:00:00,3494
2011-01-01 21:00:00,3004
2011-01-01 22:00:00,2756
2011-01-01 23:00:00,2167
2011-01-02 00:00:00,1496
2011-01-02 01:00:00,1038
2011-01-02 02:00:00,700
2011-01-02 03:00:00,524
2011-01-02 04:00:00,565
2011-01-02 05:00:00,615
2011-01-02 06:00:00,1028
2011-01-02 07:00:00,1164
2011-01-02 08:00:00,1426
2011-01-02 09:00:00,2006
2011-01-02 10:00:00,3004
2011-01-02 11:00:00,3418
2011-01-02 12:00:00,4101
2011-01-02 13:00:00,4575
2011-01-02 14:00:00,4617
2011-01-02 15:00:00,4489
2011-01-02 16:00:00,4248
2011-01-02 17:00:00,3945
2011-01-02 18:00:00,3878
2011-01-02 19:00:00,3881
2011-01-02 20:00:00,3760
2011-01-02 21:00:00,2584
2011-01-02 22:00:00,1791
2011-01-02 23:00:00,927
2011-01-03 00:00:00,927
2011-01-03 01:00:00,628
2011-01-03 02:00:00,370
2011-01-03 03:00:00,358
2011-01-03 04:00:00,568
2011-01-03 05:00:00,1386
2011-01-03 06:00:00,3713
2011-01-03 07:00:00,5255
2011-01-03 08:00:00,4968
2011-01-03 09:00:00,3766
2011-01-03 10:00:00,3419
2011-01-03 11:00:00,3695
2011-01-03 12:00:00,4043
2011-01-03 13:00:00,4395
2011-01-03 14:00:00,5730
2011-01-03 15:00:00,5416
2011-01-03 16:00:00,5455
2011-01-03 17:00:00,4989
2011-01-03 18:00:00,4695
2011-01-03 19:00:00,4485
2011-01-03 20:00:00,3471
2011-01-03 21:00:00,3031
2011-01-03 22:00:00,2311
2011-01-03 23:00:00,1748
2011-01-04 00:00:00,1070
2011-01-04 01:00:00,533
2011-01-04 02:00:00,403
2011-01-04 03:00:00,381
2011-01-04 04:00:00,586
2011-01-04 05:00:00,1456
2011-01-04 06:00:00,3940
2011-01-04 07:00:00,5722
2011-01-04 08:00:00,5130
2011-01-04 09:00:00,4166
2011-01-04 10:00:00,3548
2011-01-04 11:00:00,3744
2011-01-04 12:00:00,4241
2011-01-04 13:00:00,4314
2011-01-04 14:00:00,5804
2011-01-04 15:00:00,5832
2011-01-04 16:00:00,5298
2011-01-04 17:00:00,4728
2011-01-04 18:00:00,5011
2011-01-04 19:00:00,4880
2011-01-04 20:00:00,3929
2011-01-04 21:00:00,3221
2011-01-04 22:00:00,2590
2011-01-04 23:00:00,1878
2011-01-05 00:00:00,1133
2011-01-05 01:00:00,642
2011-01-05 02:00:00,427
2011-01-05 03:00:00,390
2011-01-05 04:00:00,553
2011-01-05 05:00:00,1459
2011-01-05 06:00:00,3991
2011-01-05 07:00:00,5733
2011-01-05 08:00:00,5190
2011-01-05 09:00:00,4422
2011-01-05 10:00:00,3740
2011-01-05 11:00:00,3997
2011-01-05 12:00:00,4143
2011-01-05 13:00:00,4566
2011-01-05 14:00:00,6025
2011-01-05 15:00:00,5546
2011-01-05 16:00:00,5209
2011-01-05 17:00:00,4767
2011-01-05 18:00:00,4667
2011-01-05 19:00:00,4298
2011-01-05 20:00:00,3824
2011-01-05 21:00:00,3287
2011-01-05 22:00:00,2608
2011-01-05 23:00:00,1847
2011-01-06 00:00:00,1141
2011-01-06 01:00:00,637
2011-01-06 02:00:00,433
2011-01-06 03:00:00,364
2011-01-06 04:00:00,606
2011-01-06 05:00:00,1424
2011-01-06 06:00:00,3943
2011-01-06 07:00:00,5559
2011-01-06 08:00:00,4936
2011-01-06 09:00:00,4512
2011-01-06 10:00:00,3787
2011-01-06 11:00:00,3935
2011-01-06 12:00:00,4336
2011-01-06 13:00:00,4738
2011-01-06 14:00:00,5988
