timestamp,hourly_traffic_count
datetime,float
T,
2011-06-02 12:00:00,3890
2011-06-02 13:00:00,3877
2011-06-02 14:00:00,5258
2011-06-02 15:00:00,5071
2011-06-02 16:00:00,4948
2011-06-02 17:00:00,5055
2011-06-02 18:00:00,4765
2011-06-02 19:00:00,3758
2011-06-02 20:00:00,5096
2011-06-02 21:00:00,3950
2011-06-02 22:00:00,3239
2011-06-02 23:00:00,2390
2011-06-03 00:00:00,1625
2011-06-03 01:00:00,822
2011-06-03 02:00:00,565
2011-06-03 03:00:00,631
2011-06-03 04:00:00,1011
2011-06-03 05:00:00,2058
2011-06-03 06:00:00,3491
2011-06-03 07:00:00,4584
2011-06-03 08:00:00,4563
2011-06-03 09:00:00,4065
2011-06-03 10:00:00,3613
2011-06-03 11:00:00,3863
2011-06-03 12:00:00,4103
2011-06-03 13:00:00,4469
2011-06-03 14:00:00,5089
2011-06-03 15:00:00,5233
2011-06-03 16:00:00,5017
2011-06-03 17:00:00,4965
2011-06-03 18:00:00,4969
2011-06-03 19:00:00,5003
2011-06-03 20:00:00,4491
2011-06-03 21:00:00,4193
2011-06-03 22:00:00,3364
2011-06-03 23:00:00,3180
2011-06-04 00:00:00,2232
2011-06-04 01:00:00,1378
2011-06-04 02:00:00,1011
2011-06-04 03:00:00,915
2011-06-04 04:00:00,1099
2011-06-04 05:00:00,1484
2011-06-04 06:00:00,2184
2011-06-04 07:00:00,2661
2011-06-04 08:00:00,3256
2011-06-04 09:00:00,3800
2011-06-04 10:00:00,4153
2011-06-04 11:00:00,4590
2011-06-04 12:00:00,4564
2011-06-04 13:00:00,4928
2011-06-04 14:00:00,5041
2011-06-04 15:00:00,4986
2011-06-04 16:00:00,4492
2011-06-04 17:00:00,5124
2011-06-04 18:00:00,5041
2011-06-04 19:00:00,4839
2011-06-04 20:00:00,4765
2011-06-04 21:00:00,4135
2011-06-04 22:00:00,3937
2011-06-04 23:00:00,3792
2011-06-05 00:00:00,2832
2011-06-05 01:00:00,1772
2011-06-05 02:00:00,1193
2011-06-05 03:00:00,1049
2011-06-05 04:00:00,1110
2011-06-05 05:00:00,1401
2011-06-05 06:00:00,1615
2011-06-05 07:00:00,1925
2011-06-05 08:00:00,2461
2011-06-05 09:00:00,3296
2011-06-05 10:00:00,4431
2011-06-05 11:00:00,4540
2011-06-05 12:00:00,4889
2011-06-05 13:00:00,5037
2011-06-05 14:00:00,4965
2011-06-05 15:00:00,5025
2011-06-05 16:00:00,5112
2011-06-05 17:00:00,5186
2011-06-05 18:00:00,5096
2011-06-05 19:00:00,4641
2011-06-05 20:00:00,4396
2011-06-05 21:00:00,3962
2011-06-05 22:00:00,3066
2011-06-05 23:00:00,2389
2011-06-06 00:00:00,1596
2011-06-06 01:00:00,888
2011-06-06 02:00:00,560
2011-06-06 03:00:00,538
2011-06-06 04:00:00,968
2011-06-06 05:00:00,2176
2011-06-06 06:00:00,3883
2011-06-06 07:00:00,4756
2011-06-06 08:00:00,4620
2011-06-06 09:00:00,3988
2011-06-06 10:00:00,3254
2011-06-06 11:00:00,3081
2011-06-06 12:00:00,3806
2011-06-06 13:00:00,4364
2011-06-06 14:00:00,4794
2011-06-06 15:00:00,5172
2011-06-06 16:00:00,5174
2011-06-06 17:00:00,5007
2011-06-06 18:00:00,4782
2011-06-06 19:00:00,4281
2011-06-06 20:00:00,4034
2011-06-06 21:00:00,3343
2011-06-06 22:00:00,2832
2011-06-06 23:00:00,2036
2011-06-07 00:00:00,1352
2011-06-07 01:00:00,755
2011-06-07 02:00:00,480
2011-06-07 03:00:00,523
2011-06-07 04:00:00,918
2011-06-07 05:00:00,2101
2011-06-07 06:00:00,3937
2011-06-07 07:00:00,4545
2011-06-07 08:00:00,4961
2011-06-07 09:00:00,3828
2011-06-07 10:00:00,2823
2011-06-07 11:00:00,3275
2011-06-07 12:00:00,4293
2011-06-07 13:00:00,4075
2011-06-07 14:00:00,4796
2011-06-07 15:00:00,4971
2011-06-07 16:00:00,4996
2011-06-07 17:00:00,5180
2011-06-07 18:00:00,4996
2011-06-07 19:00:00,4222
2011-06-07 20:00:00,3624
2011-06-07 21:00:00,3325
2011-06-07 22:00:00,2635
2011-06-07 23:00:00,2009
2011-06-08 00:00:00,1438
2011-06-08 01:00:00,691
