timestamp,hourly_traffic_count
datetime,float
T,
2011-03-18 00:00:00,312
2011-03-18 01:00:00,154
2011-03-18 02:00:00,124
2011-03-18 03:00:00,151
2011-03-18 04:00:00,419
2011-03-18 05:00:00,1119
2011-03-18 06:00:00,2692
2011-03-18 07:00:00,5090
2011-03-18 08:00:00,5554
2011-03-18 09:00:00,3742
2011-03-18 10:00:00,2488
2011-03-18 11:00:00,2439
2011-03-18 12:00:00,2411
2011-03-18 13:00:00,2513
2011-03-18 14:00:00,2823
2011-03-18 15:00:00,2862
2011-03-18 16:00:00,2744
2011-03-18 17:00:00,2721
2011-03-18 18:00:00,2415
2011-03-18 19:00:00,2023
2011-03-18 20:00:00,1433
2011-03-18 21:00:00,1090
2011-03-18 22:00:00,1027
2011-03-18 23:00:00,792
2011-03-19 00:00:00,413
2011-03-19 01:00:00,257
2011-03-19 02:00:00,183
2011-03-19 03:00:00,129
2011-03-19 04:00:00,126
2011-03-19 05:00:00,316
2011-03-19 06:00:00,862
2011-03-19 07:00:00,1646
2011-03-19 08:00:00,2330
2011-03-19 09:00:00,2352
2011-03-19 10:00:00,2388
2011-03-19 11:00:00,2492
2011-03-19 12:00:00,2703
2011-03-19 13:00:00,2539
2011-03-19 14:00:00,2524
2011-03-19 15:00:00,2398
2011-03-19 16:00:00,2327
2011-03-19 17:00:00,2247
2011-03-19 18:00:00,2188
2011-03-19 19:00:00,1846
2011-03-19 20:00:00,1357
2011-03-19 21:00:00,1171
2011-03-19 22:00:00,1030
2011-03-19 23:00:00,799
2011-03-20 00:00:00,506
2011-03-20 01:00:00,310
2011-03-20 02:00:00,195
2011-03-20 03:00:00,131
2011-03-20 04:00:00,124
2011-03-20 05:00:00,201
2011-03-20 06:00:00,546
2011-03-20 07:00:00,743
2011-03-20 08:00:00,1102
2011-03-20 09:00:00,1429
2011-03-20 10:00:00,1709
2011-03-20 11:00:00,2210
2011-03-20 12:00:00,2261
2011-03-20 13:00:00,2384
2011-03-20 14:00:00,2327
2011-03-20 15:00:00,2116
2011-03-20 16:00:00,1949
2011-03-20 17:00:00,1658
2011-03-20 18:00:00,1464
2011-03-20 19:00:00,1437
2011-03-20 20:00:00,1190
2011-03-20 21:00:00,793
2011-03-20 22:00:00,581
2011-03-20 23:00:00,327
2011-03-21 00:00:00,176
2011-03-21 01:00:00,106
2011-03-21 02:00:00,99
2011-03-21 03:00:00,119
2011-03-21 04:00:00,421
2011-03-21 05:00:00,1101
2011-03-21 06:00:00,2773
2011-03-21 07:00:00,4992
2011-03-21 08:00:00,5103
2011-03-21 09:00:00,4075
2011-03-21 10:00:00,2242
2011-03-21 11:00:00,1959
2011-03-21 12:00:00,1976
2011-03-21 13:00:00,2033
2011-03-21 14:00:00,2397
2011-03-21 15:00:00,2530
2011-03-21 16:00:00,2549
2011-03-21 17:00:00,2628
2011-03-21 18:00:00,2189
2011-03-21 19:00:00,1662
2011-03-21 20:00:00,1179
2011-03-21 21:00:00,912
2011-03-21 22:00:00,628
2011-03-21 23:00:00,419
2011-03-22 00:00:00,245
2011-03-22 01:00:00,109
2011-03-22 02:00:00,91
2011-03-22 03:00:00,140
2011-03-22 04:00:00,423
2011-03-22 05:00:00,1196
2011-03-22 06:00:00,2971
2011-03-22 07:00:00,5400
2011-03-22 08:00:00,5779
2011-03-22 09:00:00,3817
2011-03-22 10:00:00,2481
2011-03-22 11:00:00,2299
2011-03-22 12:00:00,2266
2011-03-22 13:00:00,2337
2011-03-22 14:00:00,2651
2011-03-22 15:00:00,2848
2011-03-22 16:00:00,2714
2011-03-22 17:00:00,2846
2011-03-22 18:00:00,2494
2011-03-22 19:00:00,1801
2011-03-22 20:00:00,1308
2011-03-22 21:00:00,1096
2011-03-22 22:00:00,728
2011-03-22 23:00:00,394
2011-03-23 00:00:00,225
2011-03-23 01:00:00,116
2011-03-23 02:00:00,81
2011-03-23 03:00:00,114
2011-03-23 04:00:00,281
2011-03-23 05:00:00,1142
2011-03-23 06:00:00,2846
2011-03-23 07:00:00,4843
2011-03-23 08:00:00,5445
2011-03-23 09:00:00,3908
2011-03-23 10:00:00,2277
2011-03-23 11:00:00,2123
2011-03-23 12:00:00,2009
2011-03-23 13:00:00,2091
2011-03-23 14:00:00,2487
2011-03-23 15:00:00,2500
