timestamp,hourly_traffic_count
datetime,float
T,
2011-08-29 00:00:00,497
2011-08-29 01:00:00,344
2011-08-29 02:00:00,330
2011-08-29 03:00:00,466
2011-08-29 04:00:00,1102
2011-08-29 05:00:00,3304
2011-08-29 06:00:00,4582
2011-08-29 07:00:00,4230
2011-08-29 08:00:00,3532
2011-08-29 09:00:00,3072
2011-08-29 10:00:00,2518
2011-08-29 11:00:00,2543
2011-08-29 12:00:00,2696
2011-08-29 13:00:00,2536
2011-08-29 14:00:00,2588
2011-08-29 15:00:00,2612
2011-08-29 16:00:00,2730
2011-08-29 17:00:00,2813
2011-08-29 18:00:00,2736
2011-08-29 19:00:00,2399
2011-08-29 20:00:00,2095
2011-08-29 21:00:00,1834
2011-08-29 22:00:00,1667
2011-08-29 23:00:00,1255
2011-08-30 00:00:00,606
2011-08-30 01:00:00,530
2011-08-30 02:00:00,424
2011-08-30 03:00:00,559
2011-08-30 04:00:00,1163
2011-08-30 05:00:00,3312
2011-08-30 06:00:00,4443
2011-08-30 07:00:00,4155
2011-08-30 08:00:00,2882
2011-08-30 09:00:00,2994
2011-08-30 10:00:00,3031
2011-08-30 11:00:00,2555
2011-08-30 12:00:00,2539
2011-08-30 13:00:00,2555
2011-08-30 14:00:00,2891
2011-08-30 15:00:00,2818
2011-08-30 16:00:00,2718
2011-08-30 17:00:00,2721
2011-08-30 18:00:00,2718
2011-08-30 19:00:00,2435
2011-08-30 20:00:00,2239
2011-08-30 21:00:00,1898
2011-08-30 22:00:00,1776
2011-08-30 23:00:00,1281
2011-08-31 00:00:00,786
2011-08-31 01:00:00,537
2011-08-31 02:00:00,408
2011-08-31 03:00:00,555
2011-08-31 04:00:00,1141
2011-08-31 05:00:00,3217
2011-08-31 06:00:00,4523
2011-08-31 07:00:00,4352
2011-08-31 08:00:00,3394
2011-08-31 09:00:00,3016
2011-08-31 10:00:00,3081
2011-08-31 11:00:00,2852
2011-08-31 12:00:00,2580
2011-08-31 13:00:00,2566
2011-08-31 14:00:00,2667
2011-08-31 15:00:00,2828
2011-08-31 16:00:00,2932
2011-08-31 17:00:00,2816
2011-08-31 18:00:00,2901
2011-08-31 19:00:00,2584
2011-08-31 20:00:00,2219
2011-08-31 21:00:00,1963
2011-08-31 22:00:00,1859
2011-08-31 23:00:00,1406
2011-09-01 00:00:00,815
2011-09-01 01:00:00,541
2011-09-01 02:00:00,457
2011-09-01 03:00:00,591
2011-09-01 04:00:00,1230
2011-09-01 05:00:00,3251
2011-09-01 06:00:00,4252
2011-09-01 07:00:00,4311
2011-09-01 08:00:00,3367
2011-09-01 09:00:00,3216
2011-09-01 10:00:00,3061
2011-09-01 11:00:00,2795
2011-09-01 12:00:00,2580
2011-09-01 13:00:00,2646
2011-09-01 14:00:00,2661
2011-09-01 15:00:00,2838
2011-09-01 16:00:00,3069
2011-09-01 17:00:00,2857
2011-09-01 18:00:00,2545
2011-09-01 19:00:00,2538
2011-09-01 20:00:00,2475
2011-09-01 21:00:00,2090
2011-09-01 22:00:00,1924
2011-09-01 23:00:00,1366
2011-09-02 00:00:00,859
2011-09-02 01:00:00,647
2011-09-02 02:00:00,536
2011-09-02 03:00:00,613
2011-09-02 04:00:00,1258
2011-09-02 05:00:00,3173
2011-09-02 06:00:00,4263
2011-09-02 07:00:00,4131
2011-09-02 08:00:00,3441
2011-09-02 09:00:00,3144
2011-09-02 10:00:00,3023
2011-09-02 11:00:00,2728
2011-09-02 12:00:00,2747
2011-09-02 13:00:00,2743
2011-09-02 14:00:00,2814
2011-09-02 15:00:00,3067
2011-09-02 16:00:00,3075
2011-09-02 17:00:00,2943
2011-09-02 18:00:00,3045
2011-09-02 19:00:00,2734
2011-09-02 20:00:00,2435
2011-09-02 21:00:00,2283
2011-09-02 22:00:00,2096
2011-09-02 23:00:00,1606
2011-09-03 00:00:00,1106
2011-09-03 01:00:00,694
2011-09-03 02:00:00,507
2011-09-03 03:00:00,546
2011-09-03 04:00:00,739
2011-09-03 05:00:00,1434
2011-09-03 06:00:00,2184
2011-09-03 07:00:00,2403
2011-09-03 08:00:00,2596
2011-09-03 09:00:00,2940
2011-09-03 10:00:00,3029
2011-09-03 11:00:00,3009
2011-09-03 12:00:00,2643
2011-09-03 13:00:00,2733
2011-09-03 14:00:00,3113
