timestamp,hourly_traffic_count
datetime,float
T,
2011-01-01 00:00:00,1385
2011-01-01 01:00:00,1679
2011-01-01 02:00:00,1419
2011-01-01 03:00:00,1093
2011-01-01 04:00:00,1206
2011-01-01 05:00:00,1294
2011-01-01 06:00:00,1406
2011-01-01 07:00:00,1264
2011-01-01 08:00:00,1279
2011-01-01 09:00:00,1380
2011-01-01 10:00:00,1582
2011-01-01 11:00:00,1799
2011-01-01 12:00:00,1966
2011-01-01 13:00:00,2391
2011-01-01 14:00:00,2865
2011-01-01 15:00:00,2900
2011-01-01 16:00:00,2977
2011-01-01 17:00:00,2951
2011-01-01 18:00:00,2824
2011-01-01 19:00:00,2806
2011-01-01 20:00:00,2518
2011-01-01 21:00:00,2431
2011-01-01 22:00:00,2244
2011-01-01 23:00:00,1885
2011-01-02 00:00:00,1324
2011-01-02 01:00:00,935
2011-01-02 02:00:00,690
2011-01-02 03:00:00,566
2011-01-02 04:00:00,828
2011-01-02 05:00:00,1066
2011-01-02 06:00:00,1751
2011-01-02 07:00:00,1735
2011-01-02 08:00:00,1801
2011-01-02 09:00:00,2098
2011-01-02 10:00:00,2502
2011-01-02 11:00:00,2672
2011-01-02 12:00:00,2861
2011-01-02 13:00:00,3169
2011-01-02 14:00:00,3731
2011-01-02 15:00:00,3391
2011-01-02 16:00:00,3234
2011-01-02 17:00:00,3123
2011-01-02 18:00:00,3095
2011-01-02 19:00:00,2887
2011-01-02 20:00:00,2850
2011-01-02 21:00:00,2526
2011-01-02 22:00:00,2389
2011-01-02 23:00:00,1665
2011-01-03 00:00:00,1196
2011-01-03 01:00:00,824
2011-01-03 02:00:00,502
2011-01-03 03:00:00,614
2011-01-03 04:00:00,1091
2011-01-03 05:00:00,2332
2011-01-03 06:00:00,3567
2011-01-03 07:00:00,4117
2011-01-03 08:00:00,3860
2011-01-03 09:00:00,3024
2011-01-03 10:00:00,3024
2011-01-03 11:00:00,2987
2011-01-03 12:00:00,2945
2011-01-03 13:00:00,3261
2011-01-03 14:00:00,3616
2011-01-03 15:00:00,3675
2011-01-03 16:00:00,3625
2011-01-03 17:00:00,3738
2011-01-03 18:00:00,3554
2011-01-03 19:00:00,3312
2011-01-03 20:00:00,3029
2011-01-03 21:00:00,2553
2011-01-03 22:00:00,2293
2011-01-03 23:00:00,1614
2011-01-04 00:00:00,1070
2011-01-04 01:00:00,593
2011-01-04 02:00:00,552
2011-01-04 03:00:00,618
2011-01-04 04:00:00,1159
2011-01-04 05:00:00,2258
2011-01-04 06:00:00,2888
2011-01-04 07:00:00,3469
2011-01-04 08:00:00,4109
2011-01-04 09:00:00,3256
2011-01-04 10:00:00,3138
2011-01-04 11:00:00,2601
2011-01-04 12:00:00,3298
2011-01-04 13:00:00,3299
2011-01-04 14:00:00,3667
2011-01-04 15:00:00,3649
2011-01-04 16:00:00,3666
2011-01-04 17:00:00,3919
2011-01-04 18:00:00,3705
2011-01-04 19:00:00,3465
2011-01-04 20:00:00,2990
2011-01-04 21:00:00,2519
2011-01-04 22:00:00,2345
2011-01-04 23:00:00,1595
2011-01-05 00:00:00,1067
2011-01-05 01:00:00,587
2011-01-05 02:00:00,462
2011-01-05 03:00:00,453
2011-01-05 04:00:00,933
2011-01-05 05:00:00,1822
2011-01-05 06:00:00,3947
2011-01-05 07:00:00,4343
2011-01-05 08:00:00,3990
2011-01-05 09:00:00,3125
2011-01-05 10:00:00,2929
2011-01-05 11:00:00,2996
2011-01-05 12:00:00,3077
2011-01-05 13:00:00,3437
2011-01-05 14:00:00,3691
2011-01-05 15:00:00,3863
2011-01-05 16:00:00,3903
2011-01-05 17:00:00,4003
2011-01-05 18:00:00,3971
2011-01-05 19:00:00,3608
2011-01-05 20:00:00,3011
2011-01-05 21:00:00,2518
2011-01-05 22:00:00,2410
2011-01-05 23:00:00,1561
2011-01-06 00:00:00,1070
2011-01-06 01:00:00,622
2011-01-06 02:00:00,500
2011-01-06 03:00:00,577
2011-01-06 04:00:00,1131
2011-01-06 05:00:00,2318
2011-01-06 06:00:00,3836
2011-01-06 07:00:00,4275
2011-01-06 08:00:00,3937
2011-01-06 09:00:00,3264
2011-01-06 10:00:00,3046
2011-01-06 11:00:00,3020
2011-01-06 12:00:00,3168
2011-01-06 13:00:00,3456
