timestamp,hourly_traffic_count
datetime,float
T,
2011-01-27 15:00:00,1261
2011-01-27 16:00:00,1211
2011-01-27 17:00:00,1340
2011-01-27 18:00:00,971
2011-01-27 19:00:00,643
2011-01-27 20:00:00,587
2011-01-27 21:00:00,553
2011-01-27 22:00:00,440
2011-01-27 23:00:00,216
2011-01-28 00:00:00,147
2011-01-28 01:00:00,102
2011-01-28 02:00:00,113
2011-01-28 03:00:00,216
2011-01-28 04:00:00,558
2011-01-28 05:00:00,1618
2011-01-28 06:00:00,2594
2011-01-28 07:00:00,2830
2011-01-28 08:00:00,2189
2011-01-28 09:00:00,1627
2011-01-28 10:00:00,1388
2011-01-28 11:00:00,1351
2011-01-28 12:00:00,1330
2011-01-28 13:00:00,1409
2011-01-28 14:00:00,1569
2011-01-28 15:00:00,1630
2011-01-28 16:00:00,1664
2011-01-28 17:00:00,1595
2011-01-28 18:00:00,1131
2011-01-28 19:00:00,806
2011-01-28 20:00:00,624
2011-01-28 21:00:00,603
2011-01-28 22:00:00,433
2011-01-28 23:00:00,304
2011-01-29 00:00:00,203
2011-01-29 01:00:00,134
2011-01-29 02:00:00,108
2011-01-29 03:00:00,127
2011-01-29 04:00:00,235
2011-01-29 05:00:00,507
2011-01-29 06:00:00,708
2011-01-29 07:00:00,823
2011-01-29 08:00:00,1042
2011-01-29 09:00:00,1079
2011-01-29 10:00:00,1314
2011-01-29 11:00:00,1383
2011-01-29 12:00:00,1507
2011-01-29 13:00:00,1606
2011-01-29 14:00:00,1526
2011-01-29 15:00:00,1682
2011-01-29 16:00:00,1483
2011-01-29 17:00:00,1368
2011-01-29 18:00:00,1141
2011-01-29 19:00:00,848
2011-01-29 20:00:00,705
2011-01-29 21:00:00,682
2011-01-29 22:00:00,529
2011-01-29 23:00:00,404
2011-01-30 00:00:00,261
2011-01-30 01:00:00,108
2011-01-30 02:00:00,87
2011-01-30 03:00:00,118
2011-01-30 04:00:00,140
2011-01-30 05:00:00,280
2011-01-30 06:00:00,386
2011-01-30 07:00:00,427
2011-01-30 08:00:00,754
2011-01-30 09:00:00,894
2011-01-30 10:00:00,1240
2011-01-30 11:00:00,1579
2011-01-30 12:00:00,1670
2011-01-30 13:00:00,1822
2011-01-30 14:00:00,1859
2011-01-30 15:00:00,1814
2011-01-30 16:00:00,1818
2011-01-30 17:00:00,1629
2011-01-30 18:00:00,1346
2011-01-30 19:00:00,1089
2011-01-30 20:00:00,883
2011-01-30 21:00:00,617
2011-01-30 22:00:00,438
2011-01-30 23:00:00,281
2011-01-31 00:00:00,120
2011-01-31 01:00:00,86
2011-01-31 02:00:00,111
2011-01-31 03:00:00,228
2011-01-31 04:00:00,674
2011-01-31 05:00:00,1867
2011-01-31 06:00:00,2930
2011-01-31 07:00:00,3037
2011-01-31 08:00:00,2395
2011-01-31 09:00:00,1709
2011-01-31 10:00:00,1413
2011-01-31 11:00:00,1471
2011-01-31 12:00:00,1460
2011-01-31 13:00:00,1445
2011-01-31 14:00:00,1514
2011-01-31 15:00:00,1614
2011-01-31 16:00:00,1573
2011-01-31 17:00:00,1575
2011-01-31 18:00:00,1169
2011-01-31 19:00:00,813
2011-01-31 20:00:00,703
2011-01-31 21:00:00,629
2011-01-31 22:00:00,452
2011-01-31 23:00:00,270
2011-02-01 00:00:00,175
2011-02-01 01:00:00,117
2011-02-01 02:00:00,140
2011-02-01 03:00:00,274
2011-02-01 04:00:00,550
2011-02-01 05:00:00,1202
2011-02-01 06:00:00,1540
2011-02-01 07:00:00,1391
2011-02-01 08:00:00,1001
2011-02-01 09:00:00,689
2011-02-01 10:00:00,648
2011-02-01 11:00:00,498
2011-02-01 12:00:00,530
2011-02-01 13:00:00,544
2011-02-01 14:00:00,574
2011-02-01 15:00:00,671
2011-02-01 16:00:00,664
2011-02-01 17:00:00,594
2011-02-01 18:00:00,449
2011-02-01 19:00:00,265
2011-02-01 20:00:00,277
2011-02-01 21:00:00,231
2011-02-01 22:00:00,167
2011-02-01 23:00:00,136
2011-02-02 00:00:00,78
2011-02-02 01:00:00,62
2011-02-02 02:00:00,84
2011-02-02 03:00:00,127
2011-02-02 04:00:00,227
2011-02-02 05:00:00,458
2011-02-02 06:00:00,672
2011-02-02 07:00:00,597
2011-02-02 08:00:00,541
