timestamp,hourly_traffic_count
datetime,float
T,
2011-03-14 00:00:00,258
2011-03-14 01:00:00,153
2011-03-14 02:00:00,105
2011-03-14 03:00:00,94
2011-03-14 04:00:00,196
2011-03-14 05:00:00,612
2011-03-14 06:00:00,1677
2011-03-14 07:00:00,3522
2011-03-14 08:00:00,3117
2011-03-14 09:00:00,2165
2011-03-14 10:00:00,1957
2011-03-14 11:00:00,2296
2011-03-14 12:00:00,2502
2011-03-14 13:00:00,2576
2011-03-14 14:00:00,3443
2011-03-14 15:00:00,4535
2011-03-14 16:00:00,5663
2011-03-14 17:00:00,5734
2011-03-14 18:00:00,3290
2011-03-14 19:00:00,2240
2011-03-14 20:00:00,2061
2011-03-14 21:00:00,1512
2011-03-14 22:00:00,906
2011-03-14 23:00:00,704
2011-03-15 00:00:00,339
2011-03-15 01:00:00,175
2011-03-15 02:00:00,131
2011-03-15 03:00:00,100
2011-03-15 04:00:00,176
2011-03-15 05:00:00,626
2011-03-15 06:00:00,1733
2011-03-15 07:00:00,3647
2011-03-15 08:00:00,3156
2011-03-15 09:00:00,2179
2011-03-15 10:00:00,2143
2011-03-15 11:00:00,2442
2011-03-15 12:00:00,2636
2011-03-15 13:00:00,2728
2011-03-15 14:00:00,3654
2011-03-15 15:00:00,4801
2011-03-15 16:00:00,5905
2011-03-15 17:00:00,5724
2011-03-15 18:00:00,3539
2011-03-15 19:00:00,2436
2011-03-15 20:00:00,2213
2011-03-15 21:00:00,1753
2011-03-15 22:00:00,943
2011-03-15 23:00:00,767
2011-03-16 00:00:00,384
2011-03-16 01:00:00,205
2011-03-16 02:00:00,150
2011-03-16 03:00:00,89
2011-03-16 04:00:00,186
2011-03-16 05:00:00,643
2011-03-16 06:00:00,1750
2011-03-16 07:00:00,3585
2011-03-16 08:00:00,3094
2011-03-16 09:00:00,2236
2011-03-16 10:00:00,2066
2011-03-16 11:00:00,2596
2011-03-16 12:00:00,2649
2011-03-16 13:00:00,2760
2011-03-16 14:00:00,3565
2011-03-16 15:00:00,4713
2011-03-16 16:00:00,5992
2011-03-16 17:00:00,5703
2011-03-16 18:00:00,3515
2011-03-16 19:00:00,2403
2011-03-16 20:00:00,2274
2011-03-16 21:00:00,1861
2011-03-16 22:00:00,1021
2011-03-16 23:00:00,829
2011-03-17 00:00:00,419
2011-03-17 01:00:00,189
2011-03-17 02:00:00,158
2011-03-17 03:00:00,92
2011-03-17 04:00:00,199
2011-03-17 05:00:00,629
2011-03-17 06:00:00,1763
2011-03-17 07:00:00,3694
2011-03-17 08:00:00,3138
2011-03-17 09:00:00,2241
2011-03-17 10:00:00,2291
2011-03-17 11:00:00,2578
2011-03-17 12:00:00,2925
2011-03-17 13:00:00,2893
2011-03-17 14:00:00,3695
2011-03-17 15:00:00,5013
2011-03-17 16:00:00,6152
2011-03-17 17:00:00,5927
2011-03-17 18:00:00,3379
2011-03-17 19:00:00,2441
2011-03-17 20:00:00,2231
2011-03-17 21:00:00,1820
2011-03-17 22:00:00,1168
2011-03-17 23:00:00,916
2011-03-18 00:00:00,473
2011-03-18 01:00:00,283
2011-03-18 02:00:00,205
2011-03-18 03:00:00,149
2011-03-18 04:00:00,215
2011-03-18 05:00:00,596
2011-03-18 06:00:00,1656
2011-03-18 07:00:00,3517
2011-03-18 08:00:00,2966
2011-03-18 09:00:00,2262
2011-03-18 10:00:00,2331
2011-03-18 11:00:00,2735
2011-03-18 12:00:00,3192
2011-03-18 13:00:00,3331
2011-03-18 14:00:00,3967
2011-03-18 15:00:00,4898
2011-03-18 16:00:00,5909
2011-03-18 17:00:00,5367
2011-03-18 18:00:00,3517
2011-03-18 19:00:00,2308
2011-03-18 20:00:00,2061
2011-03-18 21:00:00,1939
2011-03-18 22:00:00,1434
2011-03-18 23:00:00,1120
2011-03-19 00:00:00,677
2011-03-19 01:00:00,416
2011-03-19 02:00:00,279
2011-03-19 03:00:00,166
2011-03-19 04:00:00,152
2011-03-19 05:00:00,221
2011-03-19 06:00:00,489
2011-03-19 07:00:00,973
2011-03-19 08:00:00,1300
2011-03-19 09:00:00,1647
2011-03-19 10:00:00,2087
2011-03-19 11:00:00,2560
2011-03-19 12:00:00,2969
2011-03-19 13:00:00,2991
2011-03-19 14:00:00,3066
2011-03-19 15:00:00,3295
