timestamp,hourly_traffic_count
datetime,float
T,
2011-01-01 00:00:00,375
2011-01-01 01:00:00,347
2011-01-01 02:00:00,212
2011-01-01 03:00:00,116
2011-01-01 04:00:00,76
2011-01-01 05:00:00,62
2011-01-01 06:00:00,69
2011-01-01 07:00:00,86
2011-01-01 08:00:00,166
2011-01-01 09:00:00,290
2011-01-01 10:00:00,443
2011-01-01 11:00:00,702
2011-01-01 12:00:00,796
2011-01-01 13:00:00,894
2011-01-01 14:00:00,925
2011-01-01 15:00:00,857
2011-01-01 16:00:00,717
2011-01-01 17:00:00,578
2011-01-01 18:00:00,542
2011-01-01 19:00:00,484
2011-01-01 20:00:00,408
2011-01-01 21:00:00,382
2011-01-01 22:00:00,310
2011-01-01 23:00:00,210
2011-01-02 00:00:00,165
2011-01-02 01:00:00,80
2011-01-02 02:00:00,56
2011-01-02 03:00:00,47
2011-01-02 04:00:00,30
2011-01-02 05:00:00,49
2011-01-02 06:00:00,96
2011-01-02 07:00:00,128
2011-01-02 08:00:00,174
2011-01-02 09:00:00,391
2011-01-02 10:00:00,684
2011-01-02 11:00:00,910
2011-01-02 12:00:00,1042
2011-01-02 13:00:00,1152
2011-01-02 14:00:00,1104
2011-01-02 15:00:00,945
2011-01-02 16:00:00,777
2011-01-02 17:00:00,613
2011-01-02 18:00:00,482
2011-01-02 19:00:00,438
2011-01-02 20:00:00,362
2011-01-02 21:00:00,284
2011-01-02 22:00:00,227
2011-01-02 23:00:00,158
2011-01-03 00:00:00,90
2011-01-03 01:00:00,48
2011-01-03 02:00:00,40
2011-01-03 03:00:00,29
2011-01-03 04:00:00,47
2011-01-03 05:00:00,100
2011-01-03 06:00:00,291
2011-01-03 07:00:00,656
2011-01-03 08:00:00,763
2011-01-03 09:00:00,819
2011-01-03 10:00:00,841
2011-01-03 11:00:00,1041
2011-01-03 12:00:00,1108
2011-01-03 13:00:00,1101
2011-01-03 14:00:00,1254
2011-01-03 15:00:00,1242
2011-01-03 16:00:00,1196
2011-01-03 17:00:00,1293
2011-01-03 18:00:00,1025
2011-01-03 19:00:00,739
2011-01-03 20:00:00,548
2011-01-03 21:00:00,391
2011-01-03 22:00:00,242
2011-01-03 23:00:00,191
2011-01-04 00:00:00,109
2011-01-04 01:00:00,69
2011-01-04 02:00:00,36
2011-01-04 03:00:00,34
2011-01-04 04:00:00,48
2011-01-04 05:00:00,109
2011-01-04 06:00:00,217
2011-01-04 07:00:00,724
2011-01-04 08:00:00,782
2011-01-04 09:00:00,760
2011-01-04 10:00:00,867
2011-01-04 11:00:00,969
2011-01-04 12:00:00,1125
2011-01-04 13:00:00,1076
2011-01-04 14:00:00,1349
2011-01-04 15:00:00,1315
2011-01-04 16:00:00,1249
2011-01-04 17:00:00,1254
2011-01-04 18:00:00,1211
2011-01-04 19:00:00,873
2011-01-04 20:00:00,632
2011-01-04 21:00:00,463
2011-01-04 22:00:00,271
2011-01-04 23:00:00,171
2011-01-05 00:00:00,109
2011-01-05 01:00:00,61
2011-01-05 02:00:00,44
2011-01-05 03:00:00,28
2011-01-05 04:00:00,43
2011-01-05 05:00:00,107
2011-01-05 06:00:00,325
2011-01-05 07:00:00,732
2011-01-05 08:00:00,801
2011-01-05 09:00:00,796
2011-01-05 10:00:00,864
2011-01-05 11:00:00,954
2011-01-05 12:00:00,1096
2011-01-05 13:00:00,1136
2011-01-05 14:00:00,1282
2011-01-05 15:00:00,1294
2011-01-05 16:00:00,1229
2011-01-05 17:00:00,1370
2011-01-05 18:00:00,1126
2011-01-05 19:00:00,854
2011-01-05 20:00:00,633
2011-01-05 21:00:00,451
2011-01-05 22:00:00,283
2011-01-05 23:00:00,193
2011-01-06 00:00:00,119
2011-01-06 01:00:00,69
2011-01-06 02:00:00,52
2011-01-06 03:00:00,38
2011-01-06 04:00:00,35
2011-01-06 05:00:00,117
2011-01-06 06:00:00,303
2011-01-06 07:00:00,714
2011-01-06 08:00:00,825
2011-01-06 09:00:00,849
2011-01-06 10:00:00,923
2011-01-06 11:00:00,1064
2011-01-06 12:00:00,1102
2011-01-06 13:00:00,1162
2011-01-06 14:00:00,1341
2011-01-06 15:00:00,1354
2011-01-06 16:00:00,1339
2011-01-06 17:00:00,1329
2011-01-06 18:00:00,1286
2011-01-06 19:00:00,1172
