timestamp,hourly_traffic_count
datetime,float
T,
2011-01-01 00:00:00,271
2011-01-01 01:00:00,207
2011-01-01 02:00:00,120
2011-01-01 03:00:00,97
2011-01-01 04:00:00,56
2011-01-01 05:00:00,61
2011-01-01 06:00:00,100
2011-01-01 07:00:00,160
2011-01-01 08:00:00,185
2011-01-01 09:00:00,254
2011-01-01 10:00:00,385
2011-01-01 11:00:00,546
2011-01-01 12:00:00,658
2011-01-01 13:00:00,673
2011-01-01 14:00:00,730
2011-01-01 15:00:00,796
2011-01-01 16:00:00,743
2011-01-01 17:00:00,712
2011-01-01 18:00:00,567
2011-01-01 19:00:00,488
2011-01-01 20:00:00,441
2011-01-01 21:00:00,356
2011-01-01 22:00:00,248
2011-01-01 23:00:00,246
2011-01-02 00:00:00,146
2011-01-02 01:00:00,75
2011-01-02 02:00:00,68
2011-01-02 03:00:00,44
2011-01-02 04:00:00,39
2011-01-02 05:00:00,50
2011-01-02 06:00:00,99
2011-01-02 07:00:00,194
2011-01-02 08:00:00,285
2011-01-02 09:00:00,458
2011-01-02 10:00:00,577
2011-01-02 11:00:00,677
2011-01-02 12:00:00,791
2011-01-02 13:00:00,822
2011-01-02 14:00:00,843
2011-01-02 15:00:00,791
2011-01-02 16:00:00,870
2011-01-02 17:00:00,744
2011-01-02 18:00:00,622
2011-01-02 19:00:00,415
2011-01-02 20:00:00,328
2011-01-02 21:00:00,251
2011-01-02 22:00:00,178
2011-01-02 23:00:00,169
2011-01-03 00:00:00,102
2011-01-03 01:00:00,63
2011-01-03 02:00:00,59
2011-01-03 03:00:00,41
2011-01-03 04:00:00,109
2011-01-03 05:00:00,196
2011-01-03 06:00:00,608
2011-01-03 07:00:00,1172
2011-01-03 08:00:00,1297
2011-01-03 09:00:00,875
2011-01-03 10:00:00,892
2011-01-03 11:00:00,911
2011-01-03 12:00:00,1030
2011-01-03 13:00:00,1128
2011-01-03 14:00:00,1248
2011-01-03 15:00:00,1365
2011-01-03 16:00:00,1521
2011-01-03 17:00:00,1339
2011-01-03 18:00:00,780
2011-01-03 19:00:00,618
2011-01-03 20:00:00,486
2011-01-03 21:00:00,440
2011-01-03 22:00:00,237
2011-01-03 23:00:00,210
2011-01-04 00:00:00,114
2011-01-04 01:00:00,62
2011-01-04 02:00:00,45
2011-01-04 03:00:00,46
2011-01-04 04:00:00,77
2011-01-04 05:00:00,200
2011-01-04 06:00:00,634
2011-01-04 07:00:00,1283
2011-01-04 08:00:00,1372
2011-01-04 09:00:00,876
2011-01-04 10:00:00,786
2011-01-04 11:00:00,965
2011-01-04 12:00:00,1038
2011-01-04 13:00:00,1085
2011-01-04 14:00:00,1183
2011-01-04 15:00:00,1541
2011-01-04 16:00:00,1539
2011-01-04 17:00:00,1330
2011-01-04 18:00:00,862
2011-01-04 19:00:00,634
2011-01-04 20:00:00,516
2011-01-04 21:00:00,447
2011-01-04 22:00:00,271
2011-01-04 23:00:00,233
2011-01-05 00:00:00,141
2011-01-05 01:00:00,60
2011-01-05 02:00:00,53
2011-01-05 03:00:00,51
2011-01-05 04:00:00,93
2011-01-05 05:00:00,205
2011-01-05 06:00:00,632
2011-01-05 07:00:00,1263
2011-01-05 08:00:00,1368
2011-01-05 09:00:00,837
2011-01-05 10:00:00,813
2011-01-05 11:00:00,956
2011-01-05 12:00:00,1018
2011-01-05 13:00:00,1152
2011-01-05 14:00:00,1204
2011-01-05 15:00:00,1540
2011-01-05 16:00:00,1564
2011-01-05 17:00:00,1418
2011-01-05 18:00:00,905
2011-01-05 19:00:00,663
2011-01-05 20:00:00,470
2011-01-05 21:00:00,450
2011-01-05 22:00:00,245
2011-01-05 23:00:00,240
2011-01-06 00:00:00,150
2011-01-06 01:00:00,54
2011-01-06 02:00:00,69
2011-01-06 03:00:00,67
2011-01-06 04:00:00,101
2011-01-06 05:00:00,200
2011-01-06 06:00:00,625
2011-01-06 07:00:00,1249
2011-01-06 08:00:00,1292
2011-01-06 09:00:00,859
2011-01-06 10:00:00,861
2011-01-06 11:00:00,1011
2011-01-06 12:00:00,1069
2011-01-06 13:00:00,1093
2011-01-06 14:00:00,1348
2011-01-06 15:00:00,1599
2011-01-06 16:00:00,1572
2011-01-06 17:00:00,1418
2011-01-06 18:00:00,961
2011-01-06 19:00:00,694
