jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|hourly_traffic_count:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=hourly_traffic_count,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=hourly_traffic_count, 
1181,  141678,  completed,  eof,  2014-08-12 12:05:57,  2014-08-12 12:06:23,  26,  modelParams|sensorParams|encoders|hourly_traffic_count:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  2210,  None,  272,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  107.350050986,  50.6029220926, 
1181,  141769,  completed,  eof,  2014-08-12 12:05:57,  2014-08-12 12:06:15,  18,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  2210,  None,  None,  0.05005,  11,  14,  None,  3,  3.5,  275,  0.05015,  86.1402102127,  40.6049769554, 
1181,  141850,  completed,  eof,  2014-08-12 12:05:57,  2014-08-12 12:06:12,  15,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.25.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  2210,  None,  None,  0.05005,  11,  14,  6.25,  3,  None,  275,  0.05015,  67.7544279185,  31.9382432137, 
1181,  141921,  completed,  eof,  2014-08-12 12:05:57,  2014-08-12 12:06:14,  17,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  2210,  1,  None,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  213.728727602,  100.747955427, 
1181,  141982,  completed,  eof,  2014-08-12 12:05:57,  2014-08-12 12:06:12,  15,  modelParams|sensorParams|encoders|hourly_traffic_count:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  2210,  None,  22,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  165.410028756,  77.9713723619, 
1181,  142033,  completed,  eof,  2014-08-12 12:05:58,  2014-08-12 12:06:13,  15,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  2210,  None,  None,  0.0001,  9,  12,  None,  1,  1.0,  28,  0.1,  174.476157298,  82.2449855747, 
1181,  142074,  completed,  eof,  2014-08-12 12:05:58,  2014-08-12 12:06:18,  20,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  2210,  None,  None,  0.0001,  9,  12,  0.5,  1,  None,  28,  0.1,  103.241494854,  48.6662211413, 
1181,  142105,  completed,  eof,  2014-08-12 12:05:58,  2014-08-12 12:06:13,  15,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  2210,  1,  None,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  190.871441126,  89.9734334203, 
1181,  142126,  completed,  eof,  2014-08-12 12:05:58,  2014-08-12 12:06:33,  35,  modelParams|sensorParams|encoders|hourly_traffic_count:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  2210,  None,  521,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  105.191333202,  49.5853405748, 
1181,  142137,  completed,  eof,  2014-08-12 12:05:59,  2014-08-12 12:06:30,  31,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  2210,  None,  None,  0.1,  12,  16,  None,  5,  6.0,  521,  0.0003,  167.960701564,  79.1737145703, 
