jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|hourly_traffic_count:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=hourly_traffic_count,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=hourly_traffic_count, 
1196,  154199,  completed,  eof,  2014-08-12 14:33:25,  2014-08-12 14:34:09,  44,  modelParams|sensorParams|encoders|hourly_traffic_count:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  3300,  None,  272,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  14.177,  37.0437145619, 
1196,  154233,  completed,  eof,  2014-08-12 14:33:25,  2014-08-12 14:33:53,  28,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  3300,  None,  None,  0.05005,  11,  14,  None,  3,  3.5,  275,  0.05015,  22.277,  58.2085652322, 
1196,  154281,  completed,  eof,  2014-08-12 14:33:25,  2014-08-12 14:33:47,  22,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.25.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  3300,  None,  None,  0.05005,  11,  14,  6.25,  3,  None,  275,  0.05015,  10.904,  28.4915471245, 
1196,  154352,  completed,  eof,  2014-08-12 14:33:25,  2014-08-12 14:33:50,  25,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  3300,  1,  None,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  25.138,  65.6841995244, 
1196,  154413,  completed,  eof,  2014-08-12 14:33:26,  2014-08-12 14:33:51,  25,  modelParams|sensorParams|encoders|hourly_traffic_count:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  3300,  None,  22,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  23.7025359572,  61.9334116098, 
1196,  154464,  completed,  eof,  2014-08-12 14:33:26,  2014-08-12 14:33:48,  22,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  3300,  None,  None,  0.0001,  9,  12,  None,  1,  1.0,  28,  0.1,  23.0218326586,  60.154771651, 
1196,  154505,  completed,  eof,  2014-08-12 14:33:26,  2014-08-12 14:33:53,  27,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  3300,  None,  None,  0.0001,  9,  12,  0.5,  1,  None,  28,  0.1,  12.7885088365,  33.4156641753, 
1196,  154536,  completed,  eof,  2014-08-12 14:33:26,  2014-08-12 14:33:48,  22,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  3300,  1,  None,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  24.3228066705,  63.5541445756, 
1196,  154557,  completed,  eof,  2014-08-12 14:33:26,  2014-08-12 14:34:24,  58,  modelParams|sensorParams|encoders|hourly_traffic_count:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  3300,  None,  521,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  14.645,  38.2665726007, 
1196,  154568,  completed,  eof,  2014-08-12 14:33:27,  2014-08-12 14:34:06,  39,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  3300,  None,  None,  0.1,  12,  16,  None,  5,  6.0,  521,  0.0003,  27.662,  72.2792715111, 
1196,  154569,  completed,  eof,  2014-08-12 14:33:47,  2014-08-12 14:34:16,  29,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_12.0.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  3300,  None,  None,  0.1,  12,  16,  12.0,  5,  None,  521,  0.0003,  11.322,  29.5837579368, 
1196,  154570,  completed,  eof,  2014-08-12 14:33:48,  2014-08-12 14:34:16,  28,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  3300,  1,  None,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  26.723,  69.8257166, 
1196,  154571,  completed,  eof,  2014-08-12 14:33:48,  2014-08-12 14:34:27,  39,  modelParams|sensorParams|encoders|hourly_traffic_count:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  3300,  None,  147,  0.025075,  10,  13,  None,  2,  None,  151,  0.075075,  14.092,  36.8216142771, 
1196,  154572,  completed,  eof,  2014-08-12 14:33:50,  2014-08-12 14:34:17,  27,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  3300,  None,  None,  0.025075,  10,  13,  None,  2,  4.75,  151,  0.075075,  26.47,  69.1646416347, 
1196,  154573,  completed,  eof,  2014-08-12 14:33:51,  2014-08-12 14:34:14,  23,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.125.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  3300,  None,  None,  0.025075,  10,  13,  9.125,  2,  None,  151,  0.075075,  11.723,  30.6315486922, 
1196,  154574,  completed,  eof,  2014-08-12 14:33:53,  2014-08-12 14:34:17,  24,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  3300,  1,  None,  0.025075,  10,  13,  None,  2,  None,  151,  0.075075,  26.248,  68.5845679496, 
1196,  154575,  completed,  eof,  2014-08-12 14:33:53,  2014-08-12 14:34:42,  49,  modelParams|sensorParams|encoders|hourly_traffic_count:n_396.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  3300,  None,  396,  0.075025,  11,  15,  None,  4,  None,  398,  0.025225,  14.495,  37.8746309216, 
1196,  154576,  completed,  eof,  2014-08-12 14:34:06,  2014-08-12 14:34:32,  26,  modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.25.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  3300,  None,  None,  0.075025,  11,  15,  None,  4,  2.25,  398,  0.025225,  13.335,  34.84361527, 
1196,  154577,  completed,  eof,  2014-08-12 14:34:09,  2014-08-12 14:34:31,  22,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.375.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  3300,  None,  None,  0.075025,  11,  15,  3.375,  4,  None,  398,  0.025225,  10.441,  27.2817538084, 
