jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|hourly_traffic_count:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=hourly_traffic_count,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=hourly_traffic_count, 
1204,  160759,  completed,  eof,  2014-08-12 15:40:21,  2014-08-12 15:41:02,  41,  modelParams|sensorParams|encoders|hourly_traffic_count:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  3096,  None,  272,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  31.6852703038,  28.4343689067, 
1204,  160776,  completed,  eof,  2014-08-12 15:40:21,  2014-08-12 15:40:47,  26,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  3096,  None,  None,  0.05005,  11,  14,  None,  3,  3.5,  275,  0.05015,  56.9605411197,  51.1164027889, 
1204,  160841,  completed,  eof,  2014-08-12 15:40:22,  2014-08-12 15:40:42,  20,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.25.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  3096,  None,  None,  0.05005,  11,  14,  6.25,  3,  None,  275,  0.05015,  23.0666045936,  20.6999763029, 
1204,  160912,  completed,  eof,  2014-08-12 15:40:22,  2014-08-12 15:40:46,  24,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  3096,  1,  None,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  79.5619542618,  71.3989161755, 
1204,  160973,  completed,  eof,  2014-08-12 15:40:22,  2014-08-12 15:40:47,  25,  modelParams|sensorParams|encoders|hourly_traffic_count:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  3096,  None,  22,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  56.1217339211,  50.3636570146, 
1204,  161024,  completed,  eof,  2014-08-12 15:40:22,  2014-08-12 15:40:43,  21,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  3096,  None,  None,  0.0001,  9,  12,  None,  1,  1.0,  28,  0.1,  60.6310975666,  54.4103609942, 
1204,  161065,  completed,  eof,  2014-08-12 15:40:22,  2014-08-12 15:40:48,  26,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  3096,  None,  None,  0.0001,  9,  12,  0.5,  1,  None,  28,  0.1,  26.7535199482,  24.0086149957, 
1204,  161096,  completed,  eof,  2014-08-12 15:40:23,  2014-08-12 15:40:43,  20,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  3096,  1,  None,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  71.0463260267,  63.7569894256, 
1204,  161117,  completed,  eof,  2014-08-12 15:40:23,  2014-08-12 15:41:18,  55,  modelParams|sensorParams|encoders|hourly_traffic_count:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  3096,  None,  521,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  31.872,  28.6019401793, 
1204,  161128,  completed,  eof,  2014-08-12 15:40:23,  2014-08-12 15:41:03,  40,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  3096,  None,  None,  0.1,  12,  16,  None,  5,  6.0,  521,  0.0003,  72.874,  65.3971444725, 
