jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|hourly_traffic_count:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=hourly_traffic_count,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=hourly_traffic_count, 
1012,  7973,  completed,  eof,  2014-08-08 05:20:43,  2014-08-08 05:21:53,  70,  modelParams|sensorParams|encoders|hourly_traffic_count:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4848,  None,  272,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  76.4963852139,  26.3216085547, 
1012,  8016,  completed,  eof,  2014-08-08 05:20:43,  2014-08-08 05:21:28,  45,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4848,  None,  None,  0.05005,  11,  14,  None,  3,  3.5,  275,  0.05015,  164.763187382,  56.693294858, 
1012,  8040,  completed,  eof,  2014-08-08 05:20:43,  2014-08-08 05:21:20,  37,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.25.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4848,  None,  None,  0.05005,  11,  14,  6.25,  3,  None,  275,  0.05015,  58.9825628509,  20.2952848893, 
1012,  8101,  completed,  eof,  2014-08-08 05:20:43,  2014-08-08 05:21:23,  40,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4848,  1,  None,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  158.867909441,  54.6647911861, 
1012,  8114,  completed,  eof,  2014-08-08 05:20:44,  2014-08-08 05:21:27,  43,  modelParams|sensorParams|encoders|hourly_traffic_count:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4848,  None,  22,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  160.977372088,  55.3906352883, 
1012,  8158,  completed,  eof,  2014-08-08 05:20:44,  2014-08-08 05:21:20,  36,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4848,  None,  None,  0.0001,  9,  12,  None,  1,  1.0,  28,  0.1,  171.243836643,  58.9232186976, 
1012,  8199,  completed,  eof,  2014-08-08 05:20:44,  2014-08-08 05:21:24,  40,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4848,  None,  None,  0.0001,  9,  12,  0.5,  1,  None,  28,  0.1,  67.1073148558,  23.0909273406, 
1012,  8230,  completed,  eof,  2014-08-08 05:20:44,  2014-08-08 05:21:19,  35,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4848,  1,  None,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  157.626894539,  54.2377708981, 
1012,  8251,  completed,  eof,  2014-08-08 05:20:44,  2014-08-08 05:22:18,  94,  modelParams|sensorParams|encoders|hourly_traffic_count:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4848,  None,  521,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  81.5550237051,  28.0622333151, 
1012,  8262,  completed,  eof,  2014-08-08 05:20:45,  2014-08-08 05:21:48,  63,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4848,  None,  None,  0.1,  12,  16,  None,  5,  6.0,  521,  0.0003,  176.323452206,  60.6710614496, 
1012,  8263,  completed,  eof,  2014-08-08 05:21:19,  2014-08-08 05:22:05,  46,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_12.0.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4848,  None,  None,  0.1,  12,  16,  12.0,  5,  None,  521,  0.0003,  60.9407511494,  20.9690770655, 
1012,  8264,  completed,  eof,  2014-08-08 05:21:20,  2014-08-08 05:22:05,  45,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4848,  1,  None,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  160.920802975,  55.3711704464, 
1012,  8265,  completed,  eof,  2014-08-08 05:21:20,  2014-08-08 05:22:19,  59,  modelParams|sensorParams|encoders|hourly_traffic_count:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4848,  None,  147,  0.025075,  10,  13,  None,  2,  None,  151,  0.075075,  70.3131287962,  24.1940144917, 
1012,  8266,  completed,  eof,  2014-08-08 05:21:23,  2014-08-08 05:22:04,  41,  modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4848,  None,  None,  0.025075,  10,  13,  None,  2,  4.75,  151,  0.075075,  147.056063028,  50.6004579928, 
1012,  8267,  completed,  eof,  2014-08-08 05:21:24,  2014-08-08 05:22:01,  37,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_9.125.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4848,  None,  None,  0.025075,  10,  13,  9.125,  2,  None,  151,  0.075075,  58.6131665108,  20.1681794602, 
1012,  8268,  completed,  eof,  2014-08-08 05:21:27,  2014-08-08 05:22:03,  36,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4848,  1,  None,  0.025075,  10,  13,  None,  2,  None,  151,  0.075075,  159.553063777,  54.9005456492, 
