jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|kw_energy_consumption:n,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=kw_energy_consumption,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=kw_energy_consumption, 
1001,  1558,  completed,  eof,  2014-08-07 17:04:19,  2014-08-07 17:05:23,  64,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.15469125166.modelParams|clParams|alpha_0.018139921075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_57.modelParams|sensorParams|encoders|_classifierInput|n_120.modelParams|spParams|synPermInactiveDec_0.082540638679,  4391,  1,  6.15469125166,  0.018139921075,  10,  12,  2,  None,  57,  120,  0.082540638679,  6.09188390541,  17.4536544082, 
1001,  1559,  completed,  eof,  2014-08-07 17:04:30,  2014-08-07 17:05:34,  64,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.12193055062.modelParams|clParams|alpha_0.0185361264421.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_42.modelParams|sensorParams|encoders|_classifierInput|n_123.modelParams|spParams|synPermInactiveDec_0.0815092374816,  4391,  1,  6.12193055062,  0.0185361264421,  10,  12,  2,  None,  42,  123,  0.0815092374816,  6.2715267975,  17.9683432966, 
1001,  1560,  completed,  eof,  2014-08-07 17:04:32,  2014-08-07 17:05:37,  65,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.10498328486.modelParams|clParams|alpha_0.0163557355346.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|kw_energy_consumption:n_55.modelParams|sensorParams|encoders|_classifierInput|n_118.modelParams|spParams|synPermInactiveDec_0.0834711701901,  4391,  1,  6.10498328486,  0.0163557355346,  10,  12,  2,  None,  55,  118,  0.0834711701901,  6.39853174508,  18.332220957, 
1001,  1561,  completed,  eof,  2014-08-07 17:04:34,  2014-08-07 17:05:38,  64,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.08677523178.modelParams|clParams|alpha_0.019435914858.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_22.modelParams|sensorParams|encoders|_classifierInput|n_111.modelParams|spParams|synPermInactiveDec_0.0868382161469,  4391,  1,  6.08677523178,  0.019435914858,  10,  12,  1,  None,  22,  111,  0.0868382161469,  6.77119202963,  19.399917571, 
1001,  1562,  completed,  eof,  2014-08-07 17:05:23,  2014-08-07 17:06:31,  68,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.07607008874.modelParams|clParams|alpha_0.0189115089586.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_25.modelParams|sensorParams|encoders|_classifierInput|n_104.modelParams|spParams|synPermInactiveDec_0.0889412577071,  4391,  1,  6.07607008874,  0.0189115089586,  10,  12,  1,  None,  25,  104,  0.0889412577071,  6.18834349052,  17.7300175643, 
1001,  1563,  completed,  eof,  2014-08-07 17:05:34,  2014-08-07 17:06:45,  71,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.08679538772.modelParams|clParams|alpha_0.0232609845023.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_23.modelParams|sensorParams|encoders|_classifierInput|n_130.modelParams|spParams|synPermInactiveDec_0.0842716472049,  4391,  1,  6.08679538772,  0.0232609845023,  11,  12,  1,  None,  23,  130,  0.0842716472049,  6.44356875073,  18.4612549873, 
1001,  1564,  completed,  eof,  2014-08-07 17:05:37,  2014-08-07 17:06:45,  68,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.11507446051.modelParams|clParams|alpha_0.0196252726923.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_31.modelParams|sensorParams|encoders|_classifierInput|n_114.modelParams|spParams|synPermInactiveDec_0.0861121548058,  4391,  1,  6.11507446051,  0.0196252726923,  11,  12,  1,  None,  31,  114,  0.0861121548058,  6.10171275302,  17.4818147133, 
1001,  1565,  completed,  eof,  2014-08-07 17:05:38,  2014-08-07 17:06:43,  65,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.09739977145.modelParams|clParams|alpha_0.0196979672445.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_32.modelParams|sensorParams|encoders|_classifierInput|n_115.modelParams|spParams|synPermInactiveDec_0.0852163844153,  4391,  1,  6.09739977145,  0.0196979672445,  10,  12,  1,  None,  32,  115,  0.0852163844153,  6.0001476283,  17.1908238451, 
1001,  1566,  completed,  killed,  2014-08-07 17:06:31,  2014-08-07 17:06:45,  14,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.07958546197.modelParams|clParams|alpha_0.0194626369326.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_32.modelParams|sensorParams|encoders|_classifierInput|n_111.modelParams|spParams|synPermInactiveDec_0.0861755104057,  800,  1,  6.07958546197,  0.0194626369326,  10,  12,  1,  None,  32,  111,  0.0861755104057,  7.84295277099,  28.0318464058, 
1001,  1567,  completed,  killed,  2014-08-07 17:06:43,  2014-08-07 17:06:45,  2,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.08985347176.modelParams|clParams|alpha_0.0196377466135.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|kw_energy_consumption:n_28.modelParams|sensorParams|encoders|_classifierInput|n_115.modelParams|spParams|synPermInactiveDec_0.0858063462273,  50,  1,  6.08985347176,  0.0196377466135,  10,  12,  1,  None,  28,  115,  0.0858063462273,  17.6277326531,  67.1558777795, 
