jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|hourly_traffic_count:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=hourly_traffic_count,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=hourly_traffic_count, 
1034,  24443,  completed,  eof,  2014-08-08 08:05:50,  2014-08-08 08:07:18,  88,  modelParams|sensorParams|encoders|hourly_traffic_count:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  6192,  None,  272,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  573.297415691,  22.189858871, 
1034,  24470,  completed,  eof,  2014-08-08 08:05:50,  2014-08-08 08:06:44,  54,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  6192,  None,  None,  0.05005,  11,  14,  None,  3,  3.5,  275,  0.05015,  948.805487088,  36.7241492432, 
1034,  24520,  completed,  eof,  2014-08-08 08:05:50,  2014-08-08 08:06:34,  44,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.25.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  6192,  None,  None,  0.05005,  11,  14,  6.25,  3,  None,  275,  0.05015,  593.713155954,  22.9800637155, 
1034,  24581,  completed,  eof,  2014-08-08 08:05:50,  2014-08-08 08:06:39,  49,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  6192,  1,  None,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  1291.38492656,  49.9839149526, 
1034,  24603,  completed,  eof,  2014-08-08 08:05:50,  2014-08-08 08:06:46,  56,  modelParams|sensorParams|encoders|hourly_traffic_count:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6192,  None,  22,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  840.524963647,  32.5330793589, 
1034,  24638,  completed,  eof,  2014-08-08 08:05:50,  2014-08-08 08:06:34,  44,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6192,  None,  None,  0.0001,  9,  12,  None,  1,  1.0,  28,  0.1,  824.605852189,  31.9169195316, 
1034,  24663,  completed,  eof,  2014-08-08 08:05:50,  2014-08-08 08:06:38,  48,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6192,  None,  None,  0.0001,  9,  12,  0.5,  1,  None,  28,  0.1,  502.938149792,  19.4665565539, 
1034,  24671,  completed,  eof,  2014-08-08 08:05:50,  2014-08-08 08:06:33,  43,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  6192,  1,  None,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  1078.20929866,  41.7328100842, 
1034,  24691,  completed,  eof,  2014-08-08 08:05:51,  2014-08-08 08:07:54,  123,  modelParams|sensorParams|encoders|hourly_traffic_count:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  6192,  None,  521,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  569.716269334,  22.0512482126, 
1034,  24702,  completed,  eof,  2014-08-08 08:05:51,  2014-08-08 08:07:06,  75,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  6192,  None,  None,  0.1,  12,  16,  None,  5,  6.0,  521,  0.0003,  1421.24499556,  55.0102355417, 
