jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|hourly_traffic_count:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=hourly_traffic_count,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=hourly_traffic_count, 
1158,  122553,  completed,  eof,  2014-08-12 08:53:59,  2014-08-12 08:54:47,  48,  modelParams|sensorParams|encoders|hourly_traffic_count:n_272.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  3538,  None,  272,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  22.976,  29.624663151, 
1158,  122644,  completed,  eof,  2014-08-12 08:54:00,  2014-08-12 08:54:31,  31,  modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  3538,  None,  None,  0.05005,  11,  14,  None,  3,  3.5,  275,  0.05015,  41.366,  53.336255915, 
1158,  122725,  completed,  eof,  2014-08-12 08:54:00,  2014-08-12 08:54:24,  24,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_6.25.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  3538,  None,  None,  0.05005,  11,  14,  6.25,  3,  None,  275,  0.05015,  16.134,  20.8027644184, 
1158,  122796,  completed,  eof,  2014-08-12 08:54:00,  2014-08-12 08:54:29,  29,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  3538,  1,  None,  0.05005,  11,  14,  None,  3,  None,  275,  0.05015,  42.606,  54.9350800057, 
1158,  122857,  completed,  eof,  2014-08-12 08:54:00,  2014-08-12 08:54:30,  30,  modelParams|sensorParams|encoders|hourly_traffic_count:n_22.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  3538,  None,  22,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  26.2797337636,  33.8844124496, 
1158,  122908,  completed,  eof,  2014-08-12 08:54:01,  2014-08-12 08:54:25,  24,  modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  3538,  None,  None,  0.0001,  9,  12,  None,  1,  1.0,  28,  0.1,  46.0913347002,  59.4289808788, 
1158,  122949,  completed,  eof,  2014-08-12 08:54:01,  2014-08-12 08:54:30,  29,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_0.5.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  3538,  None,  None,  0.0001,  9,  12,  0.5,  1,  None,  28,  0.1,  18.7715926067,  24.2036084514, 
1158,  122980,  completed,  eof,  2014-08-12 08:54:01,  2014-08-12 08:54:25,  24,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  3538,  1,  None,  0.0001,  9,  12,  None,  1,  None,  28,  0.1,  43.0331370677,  55.4858195491, 
1158,  123002,  completed,  eof,  2014-08-12 08:54:01,  2014-08-12 08:55:08,  67,  modelParams|sensorParams|encoders|hourly_traffic_count:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  3538,  None,  521,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  23.633,  30.4717820442, 
1158,  123012,  completed,  eof,  2014-08-12 08:54:02,  2014-08-12 08:54:46,  44,  modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  3538,  None,  None,  0.1,  12,  16,  None,  5,  6.0,  521,  0.0003,  50.947,  65.689750764, 
